"aid","sid","x1","z1","x2","z2"
1,33,-2.94829382616956,2.2653890426526,-2.43664617683898,3.29709863499653
1,34,-2.43664617683898,3.29709863499653,-1.84897722349215,4.40012275135675
1,35,-1.84897722349215,4.40012275135675,-1.1526116437827,5.4359900109011
1,36,-1.1526116437827,5.4359900109011,-0.516874034465854,6.50145877726645
1,37,-0.516874034465854,6.50145877726645,-0.11818378419005,7.57700472437193
1,38,-0.11818378419005,7.57700472437193,-0.418251341003805,8.57031608610491
1,39,-0.418251341003805,8.57031608610491,-1.09408102749607,9.67065932112558
2,1,0,0,-0.00608078151340949,-0.000155229462980784
2,2,-0.00608078151340949,-0.000155229462980784,-0.00821654711387296,0.0062038982523488
2,3,-0.00821654711387296,0.0062038982523488,0.00549197638552739,0.0103362563523163
2,4,0.00549197638552739,0.0103362563523163,0.01313577473354,0.00724233540715312
2,5,0.01313577473354,0.00724233540715312,0.121273004727854,-0.157409841891408
2,6,0.121273004727854,-0.157409841891408,0.222505082917459,-0.457418285681602
2,7,0.222505082917459,-0.457418285681602,0.272580297354282,-1.27231795613135
2,8,0.272580297354282,-1.27231795613135,0.290720646223165,-2.28570481599431
2,9,0.290720646223165,-2.28570481599431,0.361484375836312,-3.30547758213942
2,10,0.361484375836312,-3.30547758213942,0.298144612427793,-3.56216041049253
2,11,0.298144612427793,-3.56216041049253,0.371419061467108,-3.69464759899762
2,12,0.371419061467108,-3.69464759899762,0.310643359057055,-3.71034199279174
2,13,0.310643359057055,-3.71034199279174,0.407272110490849,-3.72695176089205
2,14,0.407272110490849,-3.72695176089205,0.40812320545863,-3.72808120206175
2,15,0.40812320545863,-3.72808120206175,0.419588902980648,-3.73272208347949
2,16,0.419588902980648,-3.73272208347949,0.421028803076313,-3.74403255153853
2,17,0.421028803076313,-3.74403255153853,0.422714936649855,-3.73922038429578
2,18,0.422714936649855,-3.73922038429578,0.417897435249878,-3.67290453641414
2,19,0.417897435249878,-3.67290453641414,0.4284424781988,-3.58350206402548
2,20,0.4284424781988,-3.58350206402548,0.333002005335231,-3.71651377832004
2,21,0.333002005335231,-3.71651377832004,0.322729974430998,-3.73930600026312
2,22,0.322729974430998,-3.73930600026312,0.340014163626529,-3.75284323793752
2,23,0.340014163626529,-3.75284323793752,0.312720233366665,-3.75304663648656
2,24,0.312720233366665,-3.75304663648656,0.309331909857561,-3.75559992138991
2,25,0.309331909857561,-3.75559992138991,0.292277897777887,-3.71886899883157
2,26,0.292277897777887,-3.71886899883157,0.291426802810106,-3.71773955766187
2,27,0.291426802810106,-3.71773955766187,0.285918770062559,-3.72100476443203
2,28,0.285918770062559,-3.72100476443203,0.286057943163518,-3.7200144963633
2,29,0.286057943163518,-3.7200144963633,0.287203440695241,-3.72623445097766
2,30,0.287203440695241,-3.72623445097766,0.287808302185146,-3.74348652744915
2,31,0.287808302185146,-3.74348652744915,0.250178115572965,-3.73819794961267
2,32,0.250178115572965,-3.73819794961267,-0.487737547307277,-3.68599187260996
2,33,-0.487737547307277,-3.68599187260996,-1.6370480882705,-3.75874680667505
2,34,-1.6370480882705,-3.75874680667505,-2.88612947069875,-3.80132262224139
2,35,-2.88612947069875,-3.80132262224139,-4.13139962226745,-3.71618596966411
2,36,-4.13139962226745,-3.71618596966411,-5.37199144553713,-3.69835543303721
2,37,-5.37199144553713,-3.69835543303721,-6.50278668380578,-3.89085252160992
2,38,-6.50278668380578,-3.89085252160992,-7.21298577852737,-4.64737432952865
2,39,-7.21298577852737,-4.64737432952865,-7.8279961296915,-5.78283162417297
