"lid","tid","aid","sid","idx","x1","z1","x2","z2","c1","c2","A1","B1","C1","xmn","xmx","zmn","zmx","det","xi","zi"
1460,1,0,30,29,-8.36,-4.79,-8.36,0.32,"ww","ww",5.11,0,-42.7196,-8.361,-8.359,-4.791,0.321,-0.0748017423691436,-8.36,-2.1852894938205
1460,1,0,34,24,-8.36,-4.79,-5.6,-4.79,"ww","ww",0,-2.76,13.2204,-8.361,-5.599,-4.791,-4.789,-2.92683731019111,-6.78075305684901,-4.79
1460,1,0,34,334,-11.56,-4.8,-5.28,-4.8,"ww","wh",0,-6.28,30.144,-11.561,-5.279,-4.801,-4.799,-6.65961532898556,-6.77451595478013,-4.8
1460,1,0,39,171,-2.84,-4.94,-2.84,-8.7,"ww","ww",-3.76,0,10.6784,-2.841,-2.839,-8.701,-4.939,4.85355854158802,-2.84,-8.19637137680619
1460,1,0,39,336,-2.84,-4.8,-2.84,-9.8,"ww","ww",-5,0,14.2,-2.841,-2.839,-9.801,-4.799,6.45420018828195,-2.84,-8.19637137680619
1461,1,0,9,28,-8.36,0.32,-8.36,-4.79,"ww","ww",-5.11,0,42.7196,-8.361,-8.359,-4.791,0.321,4.33209068205697,-8.36,-2.73432728406116
1461,1,0,9,29,-8.36,-4.79,-8.36,0.32,"ww","ww",5.11,0,-42.7196,-8.361,-8.359,-4.791,0.321,-4.33209068205697,-8.36,-2.73432728406116
1461,1,0,34,24,-8.36,-4.79,-5.6,-4.79,"ww","ww",0,-2.76,13.2204,-8.361,-5.599,-4.791,-4.789,-2.92683731019111,-5.78075305684901,-4.79
1461,1,0,34,334,-11.56,-4.8,-5.28,-4.8,"ww","wh",0,-6.28,30.144,-11.561,-5.279,-4.801,-4.799,-6.65961532898556,-5.77451595478013,-4.8
1461,1,0,38,171,-2.84,-4.94,-2.84,-8.7,"ww","ww",-3.76,0,10.6784,-2.841,-2.839,-8.701,-4.939,3.79860260977291,-2.84,-8.21749536560872
1461,1,0,38,336,-2.84,-4.8,-2.84,-9.8,"ww","ww",-5,0,14.2,-2.841,-2.839,-9.801,-4.799,5.05133325767675,-2.84,-8.21749536560872
1462,1,0,8,28,-8.36,0.32,-8.36,-4.79,"ww","ww",-5.11,0,42.7196,-8.361,-8.359,-4.791,0.321,4.43828329524863,-8.36,-3.35414165151677
1462,1,0,8,29,-8.36,-4.79,-8.36,0.32,"ww","ww",5.11,0,-42.7196,-8.361,-8.359,-4.791,0.321,-4.43828329524863,-8.36,-3.35414165151677
1462,1,0,33,25,-5.6,-4.79,-5.6,0.31,"ww","ww",5.1,0,-28.56,-5.601,-5.599,-4.791,0.311,-3.25208074732648,-5.6,-3.4989396252381
1462,1,0,37,171,-2.84,-4.94,-2.84,-8.7,"ww","ww",-3.76,0,10.6784,-2.841,-2.839,-8.701,-4.939,2.75271475485307,-2.84,-7.97050751088557
1462,1,0,37,336,-2.84,-4.8,-2.84,-9.8,"ww","ww",-5,0,14.2,-2.841,-2.839,-9.801,-4.799,3.66052493996419,-2.84,-7.97050751088557
1462,1,0,39,168,-0.84,-8.7,-0.84,-4.94,"ww","ww",3.76,0,-3.1584,-0.841,-0.839,-8.701,-4.939,-4.85355854158802,-0.84,-8.19637137680619
1463,1,0,6,28,-8.36,0.32,-8.36,-4.79,"ww","ww",-5.11,0,42.7196,-8.361,-8.359,-4.791,0.321,1.06900635129021,-8.36,-4.10227767392048
1463,1,0,6,29,-8.36,-4.79,-8.36,0.32,"ww","ww",5.11,0,-42.7196,-8.361,-8.359,-4.791,0.321,-1.06900635129021,-8.36,-4.10227767392048
1463,1,0,10,25,-5.6,-4.79,-5.6,0.31,"ww","ww",5.1,0,-28.56,-5.601,-5.599,-4.791,0.311,-1.2952150320438,-5.6,-2.2861392184828
1463,1,0,34,335,-4.22,-4.8,-2.84,-4.8,"dw","ww",0,-1.38,6.624,-4.221,-2.839,-4.801,-4.799,-1.46341865509555,-3.77451595478014,-4.8
1463,1,0,36,171,-2.84,-4.94,-2.84,-8.7,"ww","ww",-3.76,0,10.6784,-2.841,-2.839,-8.701,-4.939,2.27425184446267,-2.84,-6.60007075934666
1463,1,0,36,336,-2.84,-4.8,-2.84,-9.8,"ww","ww",-5,0,14.2,-2.841,-2.839,-9.801,-4.799,3.02427106976419,-2.84,-6.60007075934666
1463,1,0,38,168,-0.84,-8.7,-0.84,-4.94,"ww","ww",3.76,0,-3.1584,-0.841,-0.839,-8.701,-4.939,-3.79860260977291,-0.84,-8.21749536560872
1536,1,0,35,34,-18.98,-4.79,-8.36,-4.79,"ww","ww",0,-10.62,50.8698,-18.981,-8.359,-4.791,-4.789,-11.9050615467318,-14.2765133090229,-4.79
1536,1,0,35,333,-19.2,-4.8,-11.56,-4.8,"iw","ww",0,-7.64,36.672,-19.201,-11.559,-4.801,-4.799,-8.56446988860928,-14.2716167643639,-4.8
1537,1,0,35,34,-18.98,-4.79,-8.36,-4.79,"ww","ww",0,-10.62,50.8698,-18.981,-8.359,-4.791,-4.789,-11.9050615467318,-13.2765133090229,-4.79
1537,1,0,35,333,-19.2,-4.8,-11.56,-4.8,"iw","ww",0,-7.64,36.672,-19.201,-11.559,-4.801,-4.799,-8.56446988860928,-13.2716167643639,-4.8
1538,1,0,35,34,-18.98,-4.79,-8.36,-4.79,"ww","ww",0,-10.62,50.8698,-18.981,-8.359,-4.791,-4.789,-11.9050615467318,-12.2765133090229,-4.79
1538,1,0,35,333,-19.2,-4.8,-11.56,-4.8,"iw","ww",0,-7.64,36.672,-19.201,-11.559,-4.801,-4.799,-8.56446988860928,-12.2716167643639,-4.8
1539,1,0,35,34,-18.98,-4.79,-8.36,-4.79,"ww","ww",0,-10.62,50.8698,-18.981,-8.359,-4.791,-4.789,-11.9050615467318,-11.2765133090229,-4.79
1539,1,0,35,334,-11.56,-4.8,-5.28,-4.8,"ww","wh",0,-6.28,30.144,-11.561,-5.279,-4.801,-4.799,-7.03990456812386,-11.2716167643639,-4.8
1540,1,0,35,34,-18.98,-4.79,-8.36,-4.79,"ww","ww",0,-10.62,50.8698,-18.981,-8.359,-4.791,-4.789,-11.9050615467318,-10.2765133090229,-4.79
1540,1,0,35,334,-11.56,-4.8,-5.28,-4.8,"ww","wh",0,-6.28,30.144,-11.561,-5.279,-4.801,-4.799,-7.03990456812386,-10.2716167643639,-4.8
1541,1,0,35,34,-18.98,-4.79,-8.36,-4.79,"ww","ww",0,-10.62,50.8698,-18.981,-8.359,-4.791,-4.789,-11.9050615467318,-9.2765133090229,-4.79
1541,1,0,35,334,-11.56,-4.8,-5.28,-4.8,"ww","wh",0,-6.28,30.144,-11.561,-5.279,-4.801,-4.799,-7.03990456812386,-9.27161676436393,-4.8
1542,1,0,35,24,-8.36,-4.79,-5.6,-4.79,"ww","ww",0,-2.76,13.2204,-8.361,-5.599,-4.791,-4.789,-3.09397079745571,-8.27651330902291,-4.79
1542,1,0,35,28,-8.36,0.32,-8.36,-4.79,"ww","ww",-5.11,0,42.7196,-8.361,-8.359,-4.791,0.321,2.80490236220079,-8.36,-4.61949876537117
1542,1,0,35,29,-8.36,-4.79,-8.36,0.32,"ww","ww",5.11,0,-42.7196,-8.361,-8.359,-4.791,0.321,-2.80490236220079,-8.36,-4.61949876537117
1542,1,0,35,334,-11.56,-4.8,-5.28,-4.8,"ww","wh",0,-6.28,30.144,-11.561,-5.279,-4.801,-4.799,-7.03990456812386,-8.27161676436393,-4.8
1543,1,0,34,28,-8.36,0.32,-8.36,-4.79,"ww","ww",-5.11,0,42.7196,-8.361,-8.359,-4.791,0.321,3.37981751260604,-8.36,-2.86128833750884
1543,1,0,34,29,-8.36,-4.79,-8.36,0.32,"ww","ww",5.11,0,-42.7196,-8.361,-8.359,-4.791,0.321,-3.37981751260604,-8.36,-2.86128833750884
1543,1,0,35,24,-8.36,-4.79,-5.6,-4.79,"ww","ww",0,-2.76,13.2204,-8.361,-5.599,-4.791,-4.789,-3.09397079745571,-7.27651330902291,-4.79
1543,1,0,35,334,-11.56,-4.8,-5.28,-4.8,"ww","wh",0,-6.28,30.144,-11.561,-5.279,-4.801,-4.799,-7.03990456812386,-7.27161676436393,-4.8
1544,1,0,23,28,-8.36,0.32,-8.36,-4.79,"ww","ww",-5.11,0,42.7196,-8.361,-8.359,-4.791,0.321,0.0706361096809461,-8.36,-1.14265247392478
1544,1,0,23,29,-8.36,-4.79,-8.36,0.32,"ww","ww",5.11,0,-42.7196,-8.361,-8.359,-4.791,0.321,-0.0706361096809461,-8.36,-1.14265247392478
1544,1,0,25,28,-8.36,0.32,-8.36,-4.79,"ww","ww",-5.11,0,42.7196,-8.361,-8.359,-4.791,0.321,-0.11897564966061,-8.36,-1.16822754000229
1544,1,0,25,29,-8.36,-4.79,-8.36,0.32,"ww","ww",5.11,0,-42.7196,-8.361,-8.359,-4.791,0.321,0.11897564966061,-8.36,-1.16822754000229
1544,1,0,30,28,-8.36,0.32,-8.36,-4.79,"ww","ww",-5.11,0,42.7196,-8.361,-8.359,-4.791,0.321,0.0748017423691436,-8.36,-1.1852894938205
1544,1,0,30,29,-8.36,-4.79,-8.36,0.32,"ww","ww",5.11,0,-42.7196,-8.361,-8.359,-4.791,0.321,-0.0748017423691436,-8.36,-1.1852894938205
1544,1,0,35,24,-8.36,-4.79,-5.6,-4.79,"ww","ww",0,-2.76,13.2204,-8.361,-5.599,-4.791,-4.789,-3.09397079745571,-6.2765133090229,-4.79
1544,1,0,35,334,-11.56,-4.8,-5.28,-4.8,"ww","wh",0,-6.28,30.144,-11.561,-5.279,-4.801,-4.799,-7.03990456812386,-6.27161676436393,-4.8
1544,1,0,39,171,-2.84,-4.94,-2.84,-8.7,"ww","ww",-3.76,0,10.6784,-2.841,-2.839,-8.701,-4.939,4.85355854158802,-2.84,-7.19637137680619
1544,1,0,39,336,-2.84,-4.8,-2.84,-9.8,"ww","ww",-5,0,14.2,-2.841,-2.839,-9.801,-4.799,6.45420018828195,-2.84,-7.19637137680619
1545,1,0,9,28,-8.36,0.32,-8.36,-4.79,"ww","ww",-5.11,0,42.7196,-8.361,-8.359,-4.791,0.321,4.33209068205697,-8.36,-1.73432728406116
1545,1,0,9,29,-8.36,-4.79,-8.36,0.32,"ww","ww",5.11,0,-42.7196,-8.361,-8.359,-4.791,0.321,-4.33209068205697,-8.36,-1.73432728406116
1545,1,0,35,25,-5.6,-4.79,-5.6,0.31,"ww","ww",5.1,0,-28.56,-5.601,-5.599,-4.791,0.311,-2.79941331648219,-5.6,-4.12935721308295
1545,1,0,38,171,-2.84,-4.94,-2.84,-8.7,"ww","ww",-3.76,0,10.6784,-2.841,-2.839,-8.701,-4.939,3.79860260977291,-2.84,-7.21749536560872
1545,1,0,38,336,-2.84,-4.8,-2.84,-9.8,"ww","ww",-5,0,14.2,-2.841,-2.839,-9.801,-4.799,5.05133325767675,-2.84,-7.21749536560872
1546,1,0,8,28,-8.36,0.32,-8.36,-4.79,"ww","ww",-5.11,0,42.7196,-8.361,-8.359,-4.791,0.321,4.43828329524863,-8.36,-2.35414165151677
1546,1,0,8,29,-8.36,-4.79,-8.36,0.32,"ww","ww",5.11,0,-42.7196,-8.361,-8.359,-4.791,0.321,-4.43828329524863,-8.36,-2.35414165151677
1546,1,0,33,25,-5.6,-4.79,-5.6,0.31,"ww","ww",5.1,0,-28.56,-5.601,-5.599,-4.791,0.311,-3.25208074732648,-5.6,-2.4989396252381
1546,1,0,37,171,-2.84,-4.94,-2.84,-8.7,"ww","ww",-3.76,0,10.6784,-2.841,-2.839,-8.701,-4.939,2.75271475485307,-2.84,-6.97050751088557
1546,1,0,37,336,-2.84,-4.8,-2.84,-9.8,"ww","ww",-5,0,14.2,-2.841,-2.839,-9.801,-4.799,3.66052493996419,-2.84,-6.97050751088557
1546,1,0,39,168,-0.84,-8.7,-0.84,-4.94,"ww","ww",3.76,0,-3.1584,-0.841,-0.839,-8.701,-4.939,-4.85355854158802,-0.84,-7.19637137680619
1547,1,0,6,28,-8.36,0.32,-8.36,-4.79,"ww","ww",-5.11,0,42.7196,-8.361,-8.359,-4.791,0.321,1.06900635129021,-8.36,-3.10227767392048
1547,1,0,6,29,-8.36,-4.79,-8.36,0.32,"ww","ww",5.11,0,-42.7196,-8.361,-8.359,-4.791,0.321,-1.06900635129021,-8.36,-3.10227767392048
1547,1,0,10,25,-5.6,-4.79,-5.6,0.31,"ww","ww",5.1,0,-28.56,-5.601,-5.599,-4.791,0.311,-1.2952150320438,-5.6,-1.2861392184828
1547,1,0,35,335,-4.22,-4.8,-2.84,-4.8,"dw","ww",0,-1.38,6.624,-4.221,-2.839,-4.801,-4.799,-1.54698539872786,-3.27161676436393,-4.8
1547,1,0,36,171,-2.84,-4.94,-2.84,-8.7,"ww","ww",-3.76,0,10.6784,-2.841,-2.839,-8.701,-4.939,2.27425184446267,-2.84,-5.60007075934666
1547,1,0,36,336,-2.84,-4.8,-2.84,-9.8,"ww","ww",-5,0,14.2,-2.841,-2.839,-9.801,-4.799,3.02427106976419,-2.84,-5.60007075934666
1547,1,0,38,168,-0.84,-8.7,-0.84,-4.94,"ww","ww",3.76,0,-3.1584,-0.841,-0.839,-8.701,-4.939,-3.79860260977291,-0.84,-7.21749536560872
1620,1,0,36,34,-18.98,-4.79,-8.36,-4.79,"ww","ww",0,-10.62,50.8698,-18.981,-8.359,-4.791,-4.789,-11.5046385977777,-13.7339540519922,-4.79
1620,1,0,36,333,-19.2,-4.8,-11.56,-4.8,"iw","ww",0,-7.64,36.672,-19.201,-11.559,-4.801,-4.799,-8.27640667486078,-13.7283706069343,-4.8
1621,1,0,36,34,-18.98,-4.79,-8.36,-4.79,"ww","ww",0,-10.62,50.8698,-18.981,-8.359,-4.791,-4.789,-11.5046385977777,-12.7339540519922,-4.79
1621,1,0,36,333,-19.2,-4.8,-11.56,-4.8,"iw","ww",0,-7.64,36.672,-19.201,-11.559,-4.801,-4.799,-8.27640667486078,-12.7283706069343,-4.8
1622,1,0,36,34,-18.98,-4.79,-8.36,-4.79,"ww","ww",0,-10.62,50.8698,-18.981,-8.359,-4.791,-4.789,-11.5046385977777,-11.7339540519922,-4.79
1622,1,0,36,333,-19.2,-4.8,-11.56,-4.8,"iw","ww",0,-7.64,36.672,-19.201,-11.559,-4.801,-4.799,-8.27640667486078,-11.7283706069343,-4.8
1623,1,0,36,34,-18.98,-4.79,-8.36,-4.79,"ww","ww",0,-10.62,50.8698,-18.981,-8.359,-4.791,-4.789,-11.5046385977777,-10.7339540519922,-4.79
1623,1,0,36,334,-11.56,-4.8,-5.28,-4.8,"ww","wh",0,-6.28,30.144,-11.561,-5.279,-4.801,-4.799,-6.80311962279132,-10.7283706069343,-4.8
1624,1,0,36,34,-18.98,-4.79,-8.36,-4.79,"ww","ww",0,-10.62,50.8698,-18.981,-8.359,-4.791,-4.789,-11.5046385977777,-9.73395405199217,-4.79
1624,1,0,36,334,-11.56,-4.8,-5.28,-4.8,"ww","wh",0,-6.28,30.144,-11.561,-5.279,-4.801,-4.799,-6.80311962279132,-9.72837060693426,-4.8
1625,1,0,36,34,-18.98,-4.79,-8.36,-4.79,"ww","ww",0,-10.62,50.8698,-18.981,-8.359,-4.791,-4.789,-11.5046385977777,-8.73395405199217,-4.79
1625,1,0,36,334,-11.56,-4.8,-5.28,-4.8,"ww","wh",0,-6.28,30.144,-11.561,-5.279,-4.801,-4.799,-6.80311962279132,-8.72837060693426,-4.8
1626,1,0,35,28,-8.36,0.32,-8.36,-4.79,"ww","ww",-5.11,0,42.7196,-8.361,-8.359,-4.791,0.321,2.80490236220079,-8.36,-3.61949876537117
1626,1,0,35,29,-8.36,-4.79,-8.36,0.32,"ww","ww",5.11,0,-42.7196,-8.361,-8.359,-4.791,0.321,-2.80490236220079,-8.36,-3.61949876537117
1626,1,0,36,24,-8.36,-4.79,-5.6,-4.79,"ww","ww",0,-2.76,13.2204,-8.361,-5.599,-4.791,-4.789,-2.98990607625861,-7.73395405199217,-4.79
1626,1,0,36,334,-11.56,-4.8,-5.28,-4.8,"ww","wh",0,-6.28,30.144,-11.561,-5.279,-4.801,-4.799,-6.80311962279132,-7.72837060693426,-4.8
1627,1,0,34,28,-8.36,0.32,-8.36,-4.79,"ww","ww",-5.11,0,42.7196,-8.361,-8.359,-4.791,0.321,3.37981751260604,-8.36,-1.86128833750884
1627,1,0,34,29,-8.36,-4.79,-8.36,0.32,"ww","ww",5.11,0,-42.7196,-8.361,-8.359,-4.791,0.321,-3.37981751260604,-8.36,-1.86128833750884
1627,1,0,36,24,-8.36,-4.79,-5.6,-4.79,"ww","ww",0,-2.76,13.2204,-8.361,-5.599,-4.791,-4.789,-2.98990607625861,-6.73395405199217,-4.79
1627,1,0,36,334,-11.56,-4.8,-5.28,-4.8,"ww","wh",0,-6.28,30.144,-11.561,-5.279,-4.801,-4.799,-6.80311962279132,-6.72837060693426,-4.8
1628,1,0,23,28,-8.36,0.32,-8.36,-4.79,"ww","ww",-5.11,0,42.7196,-8.361,-8.359,-4.791,0.321,0.0706361096809461,-8.36,-0.142652473924784
1628,1,0,23,29,-8.36,-4.79,-8.36,0.32,"ww","ww",5.11,0,-42.7196,-8.361,-8.359,-4.791,0.321,-0.0706361096809461,-8.36,-0.142652473924784
1628,1,0,25,28,-8.36,0.32,-8.36,-4.79,"ww","ww",-5.11,0,42.7196,-8.361,-8.359,-4.791,0.321,-0.11897564966061,-8.36,-0.16822754000229
1628,1,0,25,29,-8.36,-4.79,-8.36,0.32,"ww","ww",5.11,0,-42.7196,-8.361,-8.359,-4.791,0.321,0.11897564966061,-8.36,-0.16822754000229
1628,1,0,30,28,-8.36,0.32,-8.36,-4.79,"ww","ww",-5.11,0,42.7196,-8.361,-8.359,-4.791,0.321,0.0748017423691436,-8.36,-0.185289493820497
1628,1,0,30,29,-8.36,-4.79,-8.36,0.32,"ww","ww",5.11,0,-42.7196,-8.361,-8.359,-4.791,0.321,-0.0748017423691436,-8.36,-0.185289493820497
1628,1,0,36,24,-8.36,-4.79,-5.6,-4.79,"ww","ww",0,-2.76,13.2204,-8.361,-5.599,-4.791,-4.789,-2.98990607625861,-5.73395405199217,-4.79
1628,1,0,36,334,-11.56,-4.8,-5.28,-4.8,"ww","wh",0,-6.28,30.144,-11.561,-5.279,-4.801,-4.799,-6.80311962279132,-5.72837060693426,-4.8
1628,1,0,39,171,-2.84,-4.94,-2.84,-8.7,"ww","ww",-3.76,0,10.6784,-2.841,-2.839,-8.701,-4.939,4.85355854158802,-2.84,-6.19637137680619
1628,1,0,39,336,-2.84,-4.8,-2.84,-9.8,"ww","ww",-5,0,14.2,-2.841,-2.839,-9.801,-4.799,6.45420018828195,-2.84,-6.19637137680619
1629,1,0,9,28,-8.36,0.32,-8.36,-4.79,"ww","ww",-5.11,0,42.7196,-8.361,-8.359,-4.791,0.321,4.33209068205697,-8.36,-0.734327284061163
1629,1,0,9,29,-8.36,-4.79,-8.36,0.32,"ww","ww",5.11,0,-42.7196,-8.361,-8.359,-4.791,0.321,-4.33209068205697,-8.36,-0.734327284061163
1629,1,0,35,25,-5.6,-4.79,-5.6,0.31,"ww","ww",5.1,0,-28.56,-5.601,-5.599,-4.791,0.311,-2.79941331648219,-5.6,-3.12935721308295
1629,1,0,38,171,-2.84,-4.94,-2.84,-8.7,"ww","ww",-3.76,0,10.6784,-2.841,-2.839,-8.701,-4.939,3.79860260977291,-2.84,-6.21749536560872
1629,1,0,38,336,-2.84,-4.8,-2.84,-9.8,"ww","ww",-5,0,14.2,-2.841,-2.839,-9.801,-4.799,5.05133325767675,-2.84,-6.21749536560872
1630,1,0,8,28,-8.36,0.32,-8.36,-4.79,"ww","ww",-5.11,0,42.7196,-8.361,-8.359,-4.791,0.321,4.43828329524863,-8.36,-1.35414165151677
1630,1,0,8,29,-8.36,-4.79,-8.36,0.32,"ww","ww",5.11,0,-42.7196,-8.361,-8.359,-4.791,0.321,-4.43828329524863,-8.36,-1.35414165151677
1630,1,0,33,25,-5.6,-4.79,-5.6,0.31,"ww","ww",5.1,0,-28.56,-5.601,-5.599,-4.791,0.311,-3.25208074732648,-5.6,-1.4989396252381
1630,1,0,36,335,-4.22,-4.8,-2.84,-4.8,"dw","ww",0,-1.38,6.624,-4.221,-2.839,-4.801,-4.799,-1.4949530381293,-3.72837060693426,-4.8
1630,1,0,37,171,-2.84,-4.94,-2.84,-8.7,"ww","ww",-3.76,0,10.6784,-2.841,-2.839,-8.701,-4.939,2.75271475485307,-2.84,-5.97050751088557
1630,1,0,37,336,-2.84,-4.8,-2.84,-9.8,"ww","ww",-5,0,14.2,-2.841,-2.839,-9.801,-4.799,3.66052493996419,-2.84,-5.97050751088557
1630,1,0,39,161,-0.84,-4.74,-0.84,-7.04,"ww","ww",-2.3,0,1.932,-0.841,-0.839,-7.041,-4.739,2.9689320866097,-0.84,-6.19637137680619
1630,1,0,39,168,-0.84,-8.7,-0.84,-4.94,"ww","ww",3.76,0,-3.1584,-0.841,-0.839,-8.701,-4.939,-4.85355854158802,-0.84,-6.19637137680619
1631,1,0,6,28,-8.36,0.32,-8.36,-4.79,"ww","ww",-5.11,0,42.7196,-8.361,-8.359,-4.791,0.321,1.06900635129021,-8.36,-2.10227767392048
1631,1,0,6,29,-8.36,-4.79,-8.36,0.32,"ww","ww",5.11,0,-42.7196,-8.361,-8.359,-4.791,0.321,-1.06900635129021,-8.36,-2.10227767392048
1631,1,0,10,25,-5.6,-4.79,-5.6,0.31,"ww","ww",5.1,0,-28.56,-5.601,-5.599,-4.791,0.311,-1.2952150320438,-5.6,-0.286139218482798
1631,1,0,36,170,-2.14,-4.94,-2.84,-4.94,"hw","ww",0,0.7,-3.458,-2.841,-2.139,-4.941,-4.939,0.758309512094574,-2.65020237612353,-4.94
1631,1,0,38,161,-0.84,-4.74,-0.84,-7.04,"ww","ww",-2.3,0,1.932,-0.841,-0.839,-7.041,-4.739,2.3236132985313,-0.84,-6.21749536560872
1631,1,0,38,168,-0.84,-8.7,-0.84,-4.94,"ww","ww",3.76,0,-3.1584,-0.841,-0.839,-8.701,-4.939,-3.79860260977291,-0.84,-6.21749536560872
1703,1,0,33,32,-16.06,0.32,-20.56,-1.99,"ww","ww",-2.31,4.5,38.5386,-20.561,-16.059,-1.991,0.321,5.78829724192621,-16.8685613033961,-0.0950614690766772
1703,1,0,37,34,-18.98,-4.79,-8.36,-4.79,"ww","ww",0,-10.62,50.8698,-18.981,-8.359,-4.791,-4.789,-9.37797887761792,-13.989652477111,-4.79
1703,1,0,37,333,-19.2,-4.8,-11.56,-4.8,"iw","ww",0,-7.64,36.672,-19.201,-11.559,-4.801,-4.799,-6.74649327919029,-13.9813618261361,-4.8
1704,1,0,9,36,-17.02,-0.2,-17.38,0.53,"ww","wh",0.73,0.359999999999999,-12.4966,-17.381,-17.019,-0.201,0.531,-0.824491142846975,-17.2771679591924,0.321479472806724
1704,1,0,32,32,-16.06,0.32,-20.56,-1.99,"ww","ww",-2.31,4.5,38.5386,-20.561,-16.059,-1.991,0.321,3.74105872605744,-16.0992202974992,0.299866913950414
1704,1,0,37,34,-18.98,-4.79,-8.36,-4.79,"ww","ww",0,-10.62,50.8698,-18.981,-8.359,-4.791,-4.789,-9.37797887761792,-12.989652477111,-4.79
1704,1,0,37,333,-19.2,-4.8,-11.56,-4.8,"iw","ww",0,-7.64,36.672,-19.201,-11.559,-4.801,-4.799,-6.74649327919029,-12.9813618261361,-4.8
1705,1,0,7,35,-20.54,-2,-17.02,-0.2,"ww","ww",1.8,-3.52,-29.932,-20.541,-17.019,-2.001,-0.199,0.361637999387505,-17.5400094401168,-0.465913918241533
1705,1,0,8,32,-16.06,0.32,-20.56,-1.99,"ww","ww",-2.31,4.5,38.5386,-20.561,-16.059,-1.991,0.321,-0.344468204926911,-17.282750204998,-0.307678438565631
