"lid","tid","aid","sid","idx","x1","z1","x2","z2","c1","c2","A1","B1","C1","xmn","xmx","zmn","zmx","det","xi","zi"
2122,1,5,9,37,-17.87,1.42,-19.22,3.96,"dw","ww",2.54,1.35,-43.4728,-19.221,-17.869,1.419,3.961,-1.72745439138704,-18.7164687598355,3.01261529628308
2122,1,5,32,37,-17.87,1.42,-19.22,3.96,"dw","ww",2.54,1.35,-43.4728,-19.221,-17.869,1.419,3.961,1.87947424209979,-18.3003359392537,2.22966910052187
2122,1,5,36,39,-22.76,2.1,-20.54,-2,"ww","ww",-4.1,-2.22,88.654,-22.761,-20.539,-2.001,2.101,-4.97186485953013,-20.6405027468049,-1.81438681896388
2122,1,5,36,331,-19,-4.8,-32.1,19.48,"iw","wi",24.28,13.1,-524.2,-32.101,-18.999,-4.801,19.481,29.393349993599,-20.6249328648716,-1.78829236953566
2123,1,0,7,41,-19.21,3.97,-20.76,6.81,"ww","wd",2.84,1.55,-48.4029,-20.761,-19.209,3.969,6.811,-2.63191401004367,-19.5237434609025,4.54485898642785
2123,1,0,9,9,-21.73,12.5,-16.1,2.1,"ww","ww",-10.4,-5.63,155.617,-21.731,-16.099,2.099,12.501,12.0324641527195,-17.9597172020566,5.53535682085059
2123,1,0,35,10,-16.1,2.1,-8.1,2.1,"ww","ww",0,-8,-16.8,-16.101,-8.099,2.099,2.101,-8.96803129697308,-15.2226513177741,2.1
2123,1,0,37,31,-9.46,0.32,-16.06,0.32,"dw","ww",0,6.6,2.112,-16.061,-9.459,0.319,0.321,5.82812246631622,-14.0808496378355,0.32
2123,1,1,33,9,-21.73,12.5,-16.1,2.1,"ww","ww",-10.4,-5.63,155.617,-21.731,-16.099,2.099,12.501,12.362439904804,-18.9946421127802,7.44711864527783
2123,1,2,34,43,-21.4,7.96,-24.92,6.1,"ww","ww",-1.86,3.52,67.8232,-24.921,-21.399,6.099,7.961,-2.78958063636287,-22.7523542451902,7.24540372271197
2123,1,2,34,49,-24.93,6.11,-21.38,7.96,"ww","ww",1.85,-3.55,-67.811,-24.931,-21.379,6.109,7.961,2.82854804938714,-22.752777785404,7.24460875971905
2123,1,2,35,45,-21.38,7.96,-24.28,13.37,"ww","wd",5.41,2.9,-92.5818,-24.281,-21.379,7.959,13.371,-6.77135283890673,-21.8285936224915,8.79685913713063
2123,1,2,37,9,-21.73,12.5,-16.1,2.1,"ww","ww",-10.4,-5.63,155.617,-21.731,-16.099,2.099,12.501,10.2017022850722,-20.7701159780384,10.7268572240852
2123,1,2,39,8,-8.1,12.5,-21.73,12.5,"ww","ww",0,13.63,170.375,-21.731,-8.099,12.499,12.501,-14.9976782933318,-21.0073229653657,12.5
2123,1,2,39,54,-21.67,12.49,-16.71,12.49,"ww","ww",0,-4.96,-61.9504,-21.671,-16.709,12.489,12.491,5.45770244570256,-21.0011809756213,12.49
2123,1,3,8,38,-19.22,3.96,-22.76,2.1,"ww","ww",-1.86,3.54,49.7676,-22.761,-19.219,2.099,3.961,0.233807774887584,-21.6809567801705,2.66695491211381
2123,1,3,8,40,-22.76,2.1,-19.21,3.97,"ww","ww",1.87,-3.55,-50.0162,-22.761,-19.209,2.099,3.971,-0.230346323315755,-21.6616478729887,2.67856858521441
2123,1,3,9,39,-22.76,2.1,-20.54,-2,"ww","ww",-4.1,-2.22,88.654,-22.761,-20.539,-2.001,2.101,-4.74384219942336,-22.7137451374819,2.01457435300714
2123,1,3,9,331,-19,-4.8,-32.1,19.48,"iw","wi",24.28,13.1,-524.2,-32.101,-18.999,-4.801,19.481,28.0661103688476,-22.6865956711215,2.03286586983438
2123,1,3,39,1,-38.28,24.5,-19.8,-9.82,"ww","ww",-34.32,-18.48,861.0096,-38.281,-19.799,-9.821,24.501,-44.9505379142121,-29.1762842630574,7.59309934567795
2123,1,3,39,330,-38.28,24.5,-19.79,-9.75,"iw","wi",-34.25,-18.49,858.085,-38.281,-19.789,-9.751,24.501,-44.8605302521724,-29.1530825333754,7.59373049043304
2123,1,4,6,38,-19.22,3.96,-22.76,2.1,"ww","ww",-1.86,3.54,49.7676,-22.761,-19.219,2.099,3.961,1.25032155644995,-20.2796960310729,3.40321055994473
2123,1,4,6,40,-22.76,2.1,-19.21,3.97,"ww","ww",1.87,-3.55,-50.0162,-22.761,-19.209,2.099,3.971,-1.25433396166975,-20.2806460142166,3.4060259023704
2123,1,4,33,39,-22.76,2.1,-20.54,-2,"ww","ww",-4.1,-2.22,88.654,-22.761,-20.539,-2.001,2.101,-4.87368917157373,-21.6074866316793,-0.0285156802318865
2123,1,4,33,331,-19,-4.8,-32.1,19.48,"iw","wi",24.28,13.1,-524.2,-32.101,-18.999,-4.801,19.481,28.8583495708399,-21.5754932362678,-0.0264903987342209
2123,1,4,36,1,-38.28,24.5,-19.8,-9.82,"ww","ww",-34.32,-18.48,861.0096,-38.281,-19.799,-9.821,24.501,-42.2476030577504,-25.0828732156185,-0.00894974242277034
2123,1,4,36,330,-38.28,24.5,-19.79,-9.75,"iw","wi",-34.25,-18.49,858.085,-38.281,-19.789,-9.751,24.501,-42.1605833247552,-25.048478213399,-0.00944408821431368
2123,1,5,7,38,-19.22,3.96,-22.76,2.1,"ww","ww",-1.86,3.54,49.7676,-22.761,-19.219,2.099,3.961,2.64807158053215,-19.8599077787545,3.62377726879002
2123,1,5,7,40,-22.76,2.1,-19.21,3.97,"ww","ww",1.87,-3.55,-50.0162,-22.761,-19.209,2.099,3.971,-2.65902002904001,-19.8636902168808,3.62566177307968
2123,1,5,8,37,-17.87,1.42,-19.22,3.96,"dw","ww",2.54,1.35,-43.4728,-19.221,-17.869,1.419,3.961,-1.58936227848061,-18.7270796611839,3.03257951067186
2123,1,5,35,32,-16.06,0.32,-20.56,-1.99,"ww","ww",-2.31,4.5,38.5386,-20.561,-16.059,-1.991,0.321,3.05279817882076,-18.8897661254765,-1.13261327774463
2123,1,5,35,35,-20.54,-2,-17.02,-0.2,"ww","ww",1.8,-3.52,-29.932,-20.541,-17.019,-2.001,-0.199,-2.39279471011911,-18.9138573453103,-1.16844977885187
2123,1,5,37,33,-20.56,-1.99,-18.98,-4.79,"ww","ww",-2.8,-1.58,60.7122,-20.561,-18.979,-4.791,-1.989,-2.81569529719891,-19.9989138184299,-2.98432994202297
2123,1,5,37,331,-19,-4.8,-32.1,19.48,"iw","wi",24.28,13.1,-524.2,-32.101,-18.999,-4.801,19.481,23.7698511837783,-19.9910582168786,-2.96313790031964
2204,1,1,8,43,-21.4,7.96,-24.92,6.1,"ww","ww",-1.86,3.52,67.8232,-24.921,-21.399,6.099,7.961,-3.60086279561376,-23.7252168743579,6.73133426525406
2204,1,1,8,49,-24.93,6.11,-21.38,7.96,"ww","ww",1.85,-3.55,-67.811,-24.931,-21.379,6.109,7.961,3.63108299792096,-23.7253323391647,6.73778455564654
2204,1,1,33,45,-21.38,7.96,-24.28,13.37,"ww","wd",5.41,2.9,-92.5818,-24.281,-21.379,7.959,13.371,-6.42875933539983,-21.911945550034,8.95235359506344
2204,1,1,35,9,-21.73,12.5,-16.1,2.1,"ww","ww",-10.4,-5.63,155.617,-21.731,-16.099,2.099,12.501,12.4714902223044,-19.8081070976871,8.94978931011474
2204,1,2,7,44,-24.92,6.1,-22.76,2.1,"ww","ww",-4,-2.16,86.504,-24.921,-22.759,2.099,6.101,-2.13662549022096,-24.636766503709,5.57549352538703
2204,1,2,7,331,-19,-4.8,-32.1,19.48,"iw","wi",24.28,13.1,-524.2,-32.101,-18.999,-4.801,19.481,12.9733944600284,-24.5837212741816,5.54906507917009
2204,1,2,33,48,-28.45,12.65,-24.93,6.11,"ww","ww",-6.54,-3.52,141.535,-28.451,-24.929,6.109,12.651,6.97779339167267,-26.0429698983531,8.17784748159932
2204,1,2,33,331,-19,-4.8,-32.1,19.48,"iw","wi",24.28,13.1,-524.2,-32.101,-18.999,-4.801,19.481,-25.9382005854521,-26.0233723328846,8.21736490400299
2204,1,2,37,45,-21.38,7.96,-24.28,13.37,"ww","wd",5.41,2.9,-92.5818,-24.281,-21.379,7.959,13.371,-5.27599750059798,-23.7280523615429,12.3403321641196
2204,1,3,7,44,-24.92,6.1,-22.76,2.1,"ww","ww",-4,-2.16,86.504,-24.921,-22.759,2.099,6.101,-3.6965079206451,-24.0816932635594,4.54758011770253
2204,1,3,7,331,-19,-4.8,-32.1,19.48,"iw","wi",24.28,13.1,-524.2,-32.101,-18.999,-4.801,19.481,22.4327539363939,-24.053467433937,4.56627399206024
2204,1,3,37,1,-38.28,24.5,-19.8,-9.82,"ww","ww",-34.32,-18.48,861.0096,-38.281,-19.799,-9.821,24.501,-8.80710028222877,-29.5085824636027,8.21022457526216
2204,1,3,37,330,-38.28,24.5,-19.79,-9.75,"iw","wi",-34.25,-18.49,858.085,-38.281,-19.789,-9.751,24.501,-8.74702244448395,-29.4435580328163,8.13179354375105
2204,1,4,9,44,-24.92,6.1,-22.76,2.1,"ww","ww",-4,-2.16,86.504,-24.921,-22.759,2.099,6.101,-1.91965425642084,-23.1510215270862,2.82411393904859
2204,1,4,9,331,-19,-4.8,-32.1,19.48,"iw","wi",24.28,13.1,-524.2,-32.101,-18.999,-4.801,19.481,11.6408798814937,-23.1565588571665,2.90391214137422
2204,1,4,34,1,-38.28,24.5,-19.8,-9.82,"ww","ww",-34.32,-18.48,861.0096,-38.281,-19.799,-9.821,24.501,-43.6552741166034,-25.8497171070802,1.41518891314903
2204,1,4,34,330,-38.28,24.5,-19.79,-9.75,"iw","wi",-34.25,-18.49,858.085,-38.281,-19.789,-9.751,24.501,-43.5682641779891,-25.8181528813946,1.41626480193433
2204,1,5,32,38,-19.22,3.96,-22.76,2.1,"ww","ww",-1.86,3.54,49.7676,-22.761,-19.219,2.099,3.961,1.39948988290503,-20.1298884343829,3.48192302600219
2204,1,5,32,40,-22.76,2.1,-19.21,3.97,"ww","ww",1.87,-3.55,-50.0162,-22.761,-19.209,2.099,3.971,-1.4014776934155,-20.1261997436816,3.48738210684942
2204,1,5,35,39,-22.76,2.1,-20.54,-2,"ww","ww",-4.1,-2.22,88.654,-22.761,-20.539,-2.001,2.101,-5.15472419299719,-21.8521505656385,0.423341134737809
2204,1,5,35,331,-19,-4.8,-32.1,19.48,"iw","wi",24.28,13.1,-524.2,-32.101,-18.999,-4.801,19.481,30.4776173753764,-21.8333132525196,0.451362272608839
2205,1,0,9,41,-19.21,3.97,-20.76,6.81,"ww","wd",2.84,1.55,-48.4029,-20.761,-19.209,3.969,6.811,-3.29297184361114,-20.4352500174453,6.2149742255126
2205,1,1,9,43,-21.4,7.96,-24.92,6.1,"ww","ww",-1.86,3.52,67.8232,-24.921,-21.399,6.099,7.961,-3.72122067391122,-22.7565864042536,7.24316741138871
2205,1,1,9,49,-24.93,6.11,-21.38,7.96,"ww","ww",1.85,-3.55,-67.811,-24.931,-21.379,6.109,7.961,3.75110621959944,-22.7565500111396,7.24264295194133
2205,1,1,33,45,-21.38,7.96,-24.28,13.37,"ww","wd",5.41,2.9,-92.5818,-24.281,-21.379,7.959,13.371,-6.42875933539983,-21.619900149789,8.40753786564092
2205,1,1,34,9,-21.73,12.5,-16.1,2.1,"ww","ww",-10.4,-5.63,155.617,-21.731,-16.099,2.099,12.501,13.2301482188923,-19.5652686778852,8.50120679396198
2205,1,2,9,44,-24.92,6.1,-22.76,2.1,"ww","ww",-4,-2.16,86.504,-24.921,-22.759,2.099,6.101,-2.70514104309122,-24.6710977071758,5.63906982810333
2205,1,2,9,331,-19,-4.8,-32.1,19.48,"iw","wi",24.28,13.1,-524.2,-32.101,-18.999,-4.801,19.481,16.425230487354,-24.6183947559127,5.61333012775264
2205,1,2,33,48,-28.45,12.65,-24.93,6.11,"ww","ww",-6.54,-3.52,141.535,-28.451,-24.929,6.109,12.651,6.97779339167267,-25.393464048369,6.97109513532186
2205,1,2,33,331,-19,-4.8,-32.1,19.48,"iw","wi",24.28,13.1,-524.2,-32.101,-18.999,-4.801,19.481,-25.9382005854521,-25.3731079590221,7.01214207977526
2205,1,2,36,45,-21.38,7.96,-24.28,13.37,"ww","wd",5.41,2.9,-92.5818,-24.281,-21.379,7.959,13.371,-6.52919988886364,-23.0453063453074,11.0666576993494
2205,1,3,8,44,-24.92,6.1,-22.76,2.1,"ww","ww",-4,-2.16,86.504,-24.921,-22.759,2.099,6.101,-4.60258577530547,-23.6244942461868,3.70091527071638
2205,1,3,8,331,-19,-4.8,-32.1,19.48,"iw","wi",24.28,13.1,-524.2,-32.101,-18.999,-4.801,19.481,27.9318447376559,-23.5958638793465,3.71813549546051
2205,1,3,38,1,-38.28,24.5,-19.8,-9.82,"ww","ww",-34.32,-18.48,861.0096,-38.281,-19.799,-9.821,24.501,-30.2964805262059,-29.6804904270452,8.52948222165526
2205,1,3,38,330,-38.28,24.5,-19.79,-9.75,"iw","wi",-34.25,-18.49,858.085,-38.281,-19.789,-9.751,24.501,-30.2233939650603,-29.6550303262385,8.52351480117185
2205,1,4,8,38,-19.22,3.96,-22.76,2.1,"ww","ww",-1.86,3.54,49.7676,-22.761,-19.219,2.099,3.961,3.62113053281102,-22.1573217120465,2.41666147333149
2205,1,4,8,40,-22.76,2.1,-19.21,3.97,"ww","ww",1.87,-3.55,-50.0162,-22.761,-19.209,2.099,3.971,-3.63144580489833,-22.1573359995922,2.41745962838381
2205,1,4,12,331,-19,-4.8,-32.1,19.48,"iw","wi",24.28,13.1,-524.2,-32.101,-18.999,-4.801,19.481,1.68123061321904,-22.1254092436956,0.992743239460276
2205,1,4,13,331,-19,-4.8,-32.1,19.48,"iw","wi",24.28,13.1,-524.2,-32.101,-18.999,-4.801,19.481,-2.12855812269848,-22.1223531796918,0.987079023123447
2205,1,4,21,331,-19,-4.8,-32.1,19.48,"iw","wi",24.28,13.1,-524.2,-32.101,-18.999,-4.801,19.481,0.547983017809113,-22.1174633246197,0.978015994027908
2205,1,4,23,39,-22.76,2.1,-20.54,-2,"ww","ww",-4.1,-2.22,88.654,-22.761,-20.539,-2.001,2.101,-0.112356658844316,-22.13566587301,0.946950486189577
2205,1,4,24,39,-22.76,2.1,-20.54,-2,"ww","ww",-4.1,-2.22,88.654,-22.761,-20.539,-2.001,2.101,-0.0195604188727466,-22.1355550921299,0.946745890870442
2205,1,4,35,1,-38.28,24.5,-19.8,-9.82,"ww","ww",-34.32,-18.48,861.0096,-38.281,-19.799,-9.821,24.501,-41.1643462622096,-25.5806716017615,0.915532974699975
2205,1,4,35,330,-38.28,24.5,-19.79,-9.75,"iw","wi",-34.25,-18.49,858.085,-38.281,-19.789,-9.751,24.501,-41.076325985074,-25.5465722290296,0.913201668159202
2205,1,5,9,38,-19.22,3.96,-22.76,2.1,"ww","ww",-1.86,3.54,49.7676,-22.761,-19.219,2.099,3.961,3.29652294694498,-19.9004550892716,3.60247274970473
2205,1,5,9,40,-22.76,2.1,-19.21,3.97,"ww","ww",1.87,-3.55,-50.0162,-22.761,-19.209,2.099,3.971,-3.31019428876435,-19.9042207680261,3.60431187712426
2205,1,5,35,39,-22.76,2.1,-20.54,-2,"ww","ww",-4.1,-2.22,88.654,-22.761,-20.539,-2.001,2.101,-5.15472419299719,-21.2560777216559,-0.677514117662557
2205,1,5,35,331,-19,-4.8,-32.1,19.48,"iw","wi",24.28,13.1,-524.2,-32.101,-18.999,-4.801,19.481,30.4776173753764,-21.238415842272,-0.651241477071395
2206,1,0,8,41,-19.21,3.97,-20.76,6.81,"ww","wd",2.84,1.55,-48.4029,-20.761,-19.209,3.969,6.811,-3.2764033167662,-20.388253631214,6.12886471783728
2206,1,0,9,9,-21.73,12.5,-16.1,2.1,"ww","ww",-10.4,-5.63,155.617,-21.731,-16.099,2.099,12.501,12.0324641527195,-18.8219744283459,7.12815880191774
2206,1,0,37,10,-16.1,2.1,-8.1,2.1,"ww","ww",0,-8,-16.8,-16.101,-8.099,2.099,2.101,-7.06439086826209,-15.3129878651343,2.1
2206,1,1,9,43,-21.4,7.96,-24.92,6.1,"ww","ww",-1.86,3.52,67.8232,-24.921,-21.399,6.099,7.961,-3.72122067391122,-21.7584880310534,7.7705716654093
2206,1,1,9,49,-24.93,6.11,-21.38,7.96,"ww","ww",1.85,-3.55,-67.811,-24.931,-21.379,6.109,7.961,3.75110621959944,-21.7579648683605,7.76303239254454
2206,1,1,10,45,-21.38,7.96,-24.28,13.37,"ww","wd",5.41,2.9,-92.5818,-24.281,-21.379,7.959,13.371,-1.08704832226411,-21.7662715932948,8.68059631714658
2206,1,1,19,45,-21.38,7.96,-24.28,13.37,"ww","wd",5.41,2.9,-92.5818,-24.281,-21.379,7.959,13.371,0.316315852280768,-21.8665214395112,8.86761413370885
2206,1,1,20,45,-21.38,7.96,-24.28,13.37,"ww","wd",5.41,2.9,-92.5818,-24.281,-21.379,7.959,13.371,-0.902066929646134,-21.8449560376007,8.82738350462748
2206,1,1,33,9,-21.73,12.5,-16.1,2.1,"ww","ww",-10.4,-5.63,155.617,-21.731,-16.099,2.099,12.501,12.362439904804,-19.8128897948814,8.95862413264056
2206,1,2,9,43,-21.4,7.96,-24.92,6.1,"ww","ww",-1.86,3.52,67.8232,-24.921,-21.399,6.099,7.961,-3.28755088303377,-24.2817004061143,6.43728330813278
2206,1,2,9,49,-24.93,6.11,-21.38,7.96,"ww","ww",1.85,-3.55,-67.811,-24.931,-21.379,6.109,7.961,3.29182366903684,-24.2921637668773,6.44239352993718
2206,1,2,35,45,-21.38,7.96,-24.28,13.37,"ww","wd",5.41,2.9,-92.5818,-24.281,-21.379,7.959,13.371,-6.77135283890673,-22.7195832766931,10.4590156989344
2206,1,2,37,8,-8.1,12.5,-21.73,12.5,"ww","ww",0,13.63,170.375,-21.731,-8.099,12.499,12.501,-14.6596912590477,-21.6688656669907,12.5
2206,1,2,37,9,-21.73,12.5,-16.1,2.1,"ww","ww",-10.4,-5.63,155.617,-21.731,-16.099,2.099,12.501,10.2017022850722,-21.6937130976652,12.4329691324544
2206,1,2,37,53,-21.67,15.05,-21.67,12.49,"ww","ww",-2.56,0,55.4752,-21.671,-21.669,12.489,15.051,1.02064704070605,-21.67,12.4969399119493
2206,1,2,38,53,-21.67,15.05,-21.67,12.49,"ww","ww",-2.56,0,55.4752,-21.671,-21.669,12.489,15.051,-0.768172945443212,-21.67,13.1206667576525
2206,1,3,9,44,-24.92,6.1,-22.76,2.1,"ww","ww",-4,-2.16,86.504,-24.921,-22.759,2.099,6.101,-4.62479529951206,-23.5745218540181,3.60837380373726
2206,1,3,9,331,-19,-4.8,-32.1,19.48,"iw","wi",24.28,13.1,-524.2,-32.101,-18.999,-4.801,19.481,28.0661103688476,-23.5467415072482,3.62709036610585
2206,1,3,39,1,-38.28,24.5,-19.8,-9.82,"ww","ww",-34.32,-18.48,861.0096,-38.281,-19.799,-9.821,24.501,-44.9505379142121,-29.9867527325384,9.09825507471413
2206,1,3,39,330,-38.28,24.5,-19.79,-9.75,"iw","wi",-34.25,-18.49,858.085,-38.281,-19.789,-9.751,24.501,-44.8605302521724,-29.9656165627759,9.09883003110191
2206,1,4,8,38,-19.22,3.96,-22.76,2.1,"ww","ww",-1.86,3.54,49.7676,-22.761,-19.219,2.099,3.961,3.62113053281102,-21.15777257439,2.94184830837134
2206,1,4,8,40,-22.76,2.1,-19.21,3.97,"ww","ww",1.87,-3.55,-50.0162,-22.761,-19.209,2.099,3.971,-3.63144580489833,-21.157810558001,2.94397021310935
2206,1,4,33,39,-22.76,2.1,-20.54,-2,"ww","ww",-4.1,-2.22,88.654,-22.761,-20.539,-2.001,2.101,-4.87368917157373,-22.4259056802917,1.48297895909736
2206,1,4,33,331,-19,-4.8,-32.1,19.48,"iw","wi",24.28,13.1,-524.2,-32.101,-18.999,-4.801,19.481,28.8583495708399,-22.3910991914317,1.48518231816508
2206,1,4,36,1,-38.28,24.5,-19.8,-9.82,"ww","ww",-34.32,-18.48,861.0096,-38.281,-19.799,-9.821,24.501,-42.2476030577504,-25.8890656279457,1.48826473761349
2206,1,4,36,330,-38.28,24.5,-19.79,-9.75,"iw","wi",-34.25,-18.49,858.085,-38.281,-19.789,-9.751,24.501,-42.1605833247552,-25.8567717641229,1.48780059065482
2206,1,5,8,41,-19.21,3.97,-20.76,6.81,"ww","wd",2.84,1.55,-48.4029,-20.761,-19.209,3.969,6.811,-1.75717227476624,-19.4260750016909,4.36590516438846
2206,1,5,33,37,-17.87,1.42,-19.22,3.96,"dw","ww",2.54,1.35,-43.4728,-19.221,-17.869,1.419,3.961,2.69239297896398,-18.5843230625913,2.76398561406067
2206,1,5,36,39,-22.76,2.1,-20.54,-2,"ww","ww",-4.1,-2.22,88.654,-22.761,-20.539,-2.001,2.101,-4.97186485953013,-20.9243675606238,-1.29013198263163
2206,1,5,36,331,-19,-4.8,-32.1,19.48,"iw","wi",24.28,13.1,-524.2,-32.101,-18.999,-4.801,19.481,29.393349993599,-20.908267792121,-1.26314946620636
2207,1,0,7,41,-19.21,3.97,-20.76,6.81,"ww","wd",2.84,1.55,-48.4029,-20.761,-19.209,3.969,6.811,-2.63191401004367,-19.9246165972626,5.2793620233715
2207,1,0,9,9,-21.73,12.5,-16.1,2.1,"ww","ww",-10.4,-5.63,155.617,-21.731,-16.099,2.099,12.501,12.0324641527195,-18.3563882076789,6.2681061029948
2207,1,0,36,10,-16.1,2.1,-8.1,2.1,"ww","ww",0,-8,-16.8,-16.101,-8.099,2.099,2.101,-8.66639442393799,-14.6725361563552,2.1
2207,1,1,8,41,-19.21,3.97,-20.76,6.81,"ww","wd",2.84,1.55,-48.4029,-20.761,-19.209,3.969,6.811,-1.51923104199996,-20.7347471428681,6.76373024886792
2207,1,1,33,9,-21.73,12.5,-16.1,2.1,"ww","ww",-10.4,-5.63,155.617,-21.731,-16.099,2.099,12.501,12.362439904804,-19.5180516011538,8.41398519573707
2207,1,2,32,43,-21.4,7.96,-24.92,6.1,"ww","ww",-1.86,3.52,67.8232,-24.921,-21.399,6.099,7.961,-1.38723086947697,-23.4596109108097,6.87168287099261
2207,1,2,32,49,-24.93,6.11,-21.38,7.96,"ww","ww",1.85,-3.55,-67.811,-24.931,-21.379,6.109,7.961,1.40976108582263,-23.4548381563557,6.87874631288505
2207,1,2,35,45,-21.38,7.96,-24.28,13.37,"ww","wd",5.41,2.9,-92.5818,-24.281,-21.379,7.959,13.371,-6.77135283890673,-22.126829474204,9.35322326049779
2207,1,2,36,9,-21.73,12.5,-16.1,2.1,"ww","ww",-10.4,-5.63,155.617,-21.731,-16.099,2.099,12.501,12.6102602915321,-20.9974680452086,11.1468326234759
2207,1,2,38,8,-8.1,12.5,-21.73,12.5,"ww","ww",0,13.63,170.375,-21.731,-8.099,12.499,12.501,-13.5388338604205,-20.6335480066449,12.5
2207,1,2,38,54,-21.67,12.49,-16.71,12.49,"ww","ww",0,-4.96,-61.9504,-21.671,-16.709,12.489,12.491,4.92682435419557,-20.6305271254955,12.49
2207,1,3,9,44,-24.92,6.1,-22.76,2.1,"ww","ww",-4,-2.16,86.504,-24.921,-22.759,2.099,6.101,-4.62479529951206,-23.1097845477006,2.7477491624085
2207,1,3,9,331,-19,-4.8,-32.1,19.48,"iw","wi",24.28,13.1,-524.2,-32.101,-18.999,-4.801,19.481,28.0661103688476,-23.0822953572425,2.76626956288918
2207,1,4,7,38,-19.22,3.96,-22.76,2.1,"ww","ww",-1.86,3.54,49.7676,-22.761,-19.219,2.099,3.961,2.97788473224459,-20.1772244461988,3.45705156216671
2207,1,4,7,40,-22.76,2.1,-19.21,3.97,"ww","ww",1.87,-3.55,-50.0162,-22.761,-19.209,2.099,3.971,-2.98653448109346,-20.1774299633027,3.4603960474997
2207,1,4,34,39,-22.76,2.1,-20.54,-2,"ww","ww",-4.1,-2.22,88.654,-22.761,-20.539,-2.001,2.101,-5.21575197851309,-22.1317196200793,0.939662361407637
2207,1,4,34,331,-19,-4.8,-32.1,19.48,"iw","wi",24.28,13.1,-524.2,-32.101,-18.999,-4.801,19.481,30.8854391492769,-22.0974011899633,0.940832129183938
2207,1,4,36,1,-38.28,24.5,-19.8,-9.82,"ww","ww",-34.32,-18.48,861.0096,-38.281,-19.799,-9.821,24.501,-42.2476030577504,-25.6255344611023,0.998849713475703
2207,1,4,36,330,-38.28,24.5,-19.79,-9.75,"iw","wi",-34.25,-18.49,858.085,-38.281,-19.789,-9.751,24.501,-42.1605833247552,-25.5925537693648,0.998375695010502
2207,1,5,7,41,-19.21,3.97,-20.76,6.81,"ww","wd",2.84,1.55,-48.4029,-20.761,-19.209,3.969,6.811,-1.51103312984715,-19.4573529893367,4.42321450949433
2207,1,5,33,37,-17.87,1.42,-19.22,3.96,"dw","ww",2.54,1.35,-43.4728,-19.221,-17.869,1.419,3.961,2.69239297896398,-17.9387374714302,1.54932827957979
2207,1,5,36,32,-16.06,0.32,-20.56,-1.99,"ww","ww",-2.31,4.5,38.5386,-20.561,-16.059,-1.991,0.321,3.32605557112217,-19.8156278820894,-1.60788897947256
2207,1,5,36,35,-20.54,-2,-17.02,-0.2,"ww","ww",1.8,-3.52,-29.932,-20.541,-17.019,-2.001,-0.199,-2.60612236083572,-19.834255383089,-1.63910786635231
2207,1,5,37,33,-20.56,-1.99,-18.98,-4.79,"ww","ww",-2.8,-1.58,60.7122,-20.561,-18.979,-4.791,-1.989,-2.81569529719891,-20.2226349703821,-2.58786207780386
2207,1,5,37,331,-19,-4.8,-32.1,19.48,"iw","wi",24.28,13.1,-524.2,-32.101,-18.999,-4.801,19.481,23.7698511837783,-20.2107837102455,-2.55589095536179
2287,1,0,33,41,-19.21,3.97,-20.76,6.81,"ww","wd",2.84,1.55,-48.4029,-20.761,-19.209,3.969,6.811,-0.324582891904499,-20.551953872729,6.42880580551638
2287,1,1,7,43,-21.4,7.96,-24.92,6.1,"ww","ww",-1.86,3.52,67.8232,-24.921,-21.399,6.099,7.961,-2.9615867388356,-24.6749341651799,6.22949501499018
2287,1,1,7,49,-24.93,6.11,-21.38,7.96,"ww","ww",1.85,-3.55,-67.811,-24.931,-21.379,6.109,7.961,2.98553297680472,-24.6757336236473,6.2425050130289
2287,1,1,34,45,-21.38,7.96,-24.28,13.37,"ww","wd",5.41,2.9,-92.5818,-24.281,-21.379,7.959,13.371,-6.8810001440792,-22.1946554059653,9.47975370561112
2287,1,1,36,9,-21.73,12.5,-16.1,2.1,"ww","ww",-10.4,-5.63,155.617,-21.731,-16.099,2.099,12.501,12.8017690407953,-20.058581606361,9.41247756770056
2287,1,2,6,44,-24.92,6.1,-22.76,2.1,"ww","ww",-4,-2.16,86.504,-24.921,-22.759,2.099,6.101,-1.10708100277696,-24.6952390325792,5.68377598625772
2287,1,2,6,331,-19,-4.8,-32.1,19.48,"iw","wi",24.28,13.1,-524.2,-32.101,-18.999,-4.801,19.481,6.72067983516583,-24.651684324108,5.67503018239256
2287,1,2,34,48,-28.45,12.65,-24.93,6.11,"ww","ww",-6.54,-3.52,141.535,-28.451,-24.929,6.109,12.651,7.72599984447625,-26.6852982452419,9.3712643533756
2287,1,2,34,331,-19,-4.8,-32.1,19.48,"iw","wi",24.28,13.1,-524.2,-32.101,-18.999,-4.801,19.481,-28.7182181115799,-26.6657460234198,9.40796285867422
2287,1,2,39,47,-24.89,14.49,-28.45,12.65,"ww","ww",-1.84,3.56,97.382,-28.451,-24.889,12.649,14.491,-5.16074853981937,-24.9743909659733,14.4463821973621
2287,1,3,6,44,-24.92,6.1,-22.76,2.1,"ww","ww",-4,-2.16,86.504,-24.921,-22.759,2.099,6.101,-1.35017092860537,-24.573948488776,5.45916386810379
2287,1,3,6,331,-19,-4.8,-32.1,19.48,"iw","wi",24.28,13.1,-524.2,-32.101,-18.999,-4.801,19.481,8.19287559037379,-24.5499355065728,5.48644535111356
