"aid","sid","x1","z1","x2","z2"
1,33,0.487737547307276,3.68599187260996,1.6370480882705,3.75874680667505
1,34,1.6370480882705,3.75874680667505,2.88612947069875,3.80132262224139
1,35,2.88612947069875,3.80132262224139,4.13139962226745,3.71618596966411
1,36,4.13139962226745,3.71618596966411,5.37199144553713,3.69835543303721
1,37,5.37199144553713,3.69835543303721,6.50278668380577,3.89085252160993
1,38,6.50278668380577,3.89085252160993,7.21298577852737,4.64737432952866
1,39,7.21298577852737,4.64737432952866,7.8279961296915,5.78283162417297
2,1,0,0,0.00290595809834757,0.0053437259969658
2,2,0.00290595809834757,0.0053437259969658,0.00948100704596442,0.0040137894058313
2,3,0.00948100704596442,0.0040137894058313,0.00620547238837051,-0.00992431924300911
2,4,0.00620547238837051,-0.00992431924300911,-0.000295840921447889,-0.014997082321212
2,5,-0.000295840921447889,-0.014997082321212,-0.196957424247579,-0.0263205819418877
2,6,-0.196957424247579,-0.0263205819418877,-0.507388397014524,0.0360140885631187
2,7,-0.507388397014524,0.0360140885631187,-1.23814982037798,0.400097515985748
2,8,-1.23814982037798,0.400097515985748,-2.12483875931509,0.891080942963265
2,9,-2.12483875931509,0.891080942963265,-3.04336974569085,1.3396841385243
2,10,-3.04336974569085,1.3396841385243,-3.23399371405563,1.52287939688233
2,11,-3.23399371405563,1.52287939688233,-3.38536820949668,1.52566545681852
2,12,-3.38536820949668,1.52566545681852,-3.36857210201435,1.58614595593553
2,13,-3.36857210201435,1.58614595593553,-3.43127095885708,1.51076788650804
2,14,-3.43127095885708,1.51076788650804,-3.43267463108602,1.51059553722976
2,15,-3.43267463108602,1.51059553722976,-3.44242660105074,1.50298639261246
2,16,-3.44242660105074,1.50298639261246,-3.4529417037664,1.50739463658022
2,17,-3.4529417037664,1.50739463658022,-3.44961731147369,1.50352831844999
2,18,-3.44961731147369,1.50352831844999,-3.38977735183469,1.47454247310431
2,19,-3.38977735183469,1.47454247310431,-3.31762506105944,1.42070896183222
2,20,-3.31762506105944,1.42070896183222,-3.38509634820766,1.56986869302855
2,21,-3.38509634820766,1.56986869302855,-3.39969897596694,1.59016064371161
2,22,-3.39969897596694,1.59016064371161,-3.4200646622878,1.58196071562166
2,23,-3.4200646622878,1.58196071562166,-3.40659384546844,1.60569965187035
2,24,-3.40659384546844,1.60569965187035,-3.40711089330328,1.60991066855715
2,25,-3.40711089330328,1.60991066855715,-3.36677397522349,1.60631441497542
2,26,-3.36677397522349,1.60631441497542,-3.36537030299456,1.6064867642537
2,27,-3.36537030299456,1.6064867642537,-3.36544403863235,1.61288946392304
2,28,-3.36544403863235,1.61288946392304,-3.36465602787875,1.61227380244772
2,29,-3.36465602787875,1.61227380244772,-3.37061541535104,1.61439174979245
2,30,-3.37061541535104,1.61439174979245,-3.38585858258833,1.62249396261217
2,31,-3.38585858258833,1.62249396261217,-3.36246344652596,1.65243837124923
2,32,-3.36246344652596,1.65243837124923,-2.94829382616956,2.2653890426526
2,33,-2.94829382616956,2.2653890426526,-2.43664617683898,3.29709863499653
2,34,-2.43664617683898,3.29709863499653,-1.84897722349215,4.40012275135675
2,35,-1.84897722349215,4.40012275135675,-1.1526116437827,5.4359900109011
2,36,-1.1526116437827,5.4359900109011,-0.516874034465854,6.50145877726645
2,37,-0.516874034465854,6.50145877726645,-0.11818378419005,7.57700472437193
2,38,-0.11818378419005,7.57700472437193,-0.418251341003805,8.57031608610491
2,39,-0.418251341003805,8.57031608610491,-1.09408102749607,9.67065932112558
3,1,0,0,-0.00317482341506192,0.00518849653398501
3,2,-0.00317482341506192,0.00518849653398501,0.00126445993209146,0.0102176876581801
3,3,0.00126445993209146,0.0102176876581801,0.0116974487738979,0.000411937109307202
3,4,0.0116974487738979,0.000411937109307202,0.0128399338120921,-0.00775474691405886
3,5,0.0128399338120921,-0.00775474691405886,-0.0756844195197246,-0.183730423833296
3,6,-0.0756844195197246,-0.183730423833296,-0.284883314097066,-0.421404197118483
3,7,-0.284883314097066,-0.421404197118483,-0.965569523023699,-0.872220440145599
3,8,-0.965569523023699,-0.872220440145599,-1.83411811309193,-1.39462387303105
3,9,-1.83411811309193,-1.39462387303105,-2.68188536985454,-1.96579344361512
3,10,-2.68188536985454,-1.96579344361512,-2.93584910162783,-2.0392810136102
3,11,-2.93584910162783,-2.0392810136102,-3.01394914802957,-2.1689821421791
3,12,-3.01394914802957,-2.1689821421791,-3.05792874295729,-2.12419603685621
3,13,-3.05792874295729,-2.12419603685621,-3.02399884836623,-2.216183874384
3,14,-3.02399884836623,-2.216183874384,-3.02455142562739,-2.21748566483199
3,15,-3.02455142562739,-2.21748566483199,-3.0228376980701,-2.22973569086703
3,16,-3.0228376980701,-2.22973569086703,-3.03191290069008,-2.23663791495831
3,17,-3.03191290069008,-2.23663791495831,-3.02690237482383,-2.2356920658458
3,18,-3.02690237482383,-2.2356920658458,-2.97187991658481,-2.19836206330983
3,19,-2.97187991658481,-2.19836206330983,-2.88918258286063,-2.16279310219326
3,20,-2.88918258286063,-2.16279310219326,-3.05209434287243,-2.14664508529149
3,21,-3.05209434287243,-2.14664508529149,-3.07696900153594,-2.14914535655151
3,22,-3.07696900153594,-2.14914535655151,-3.08005049866127,-2.17088252231585
3,23,-3.08005049866127,-2.17088252231585,-3.09387361210177,-2.14734698461621
3,24,-3.09387361210177,-2.14734698461621,-3.09777898344572,-2.14568925283276
3,25,-3.09777898344572,-2.14568925283276,-3.0744960774456,-2.11255458385615
3,26,-3.0744960774456,-2.11255458385615,-3.07394350018445,-2.11125279340817
3,27,-3.07394350018445,-2.11125279340817,-3.07952526856979,-2.108115300509
3,28,-3.07952526856979,-2.108115300509,-3.07859808471523,-2.10774069391558
3,29,-3.07859808471523,-2.10774069391558,-3.0834119746558,-2.11184270118521
3,30,-3.0834119746558,-2.11184270118521,-3.09805028040318,-2.12099256483698
3,31,-3.09805028040318,-2.12099256483698,-3.11228533095299,-2.08575957836344
3,32,-3.11228533095299,-2.08575957836344,-3.43603137347684,-1.42060282995736
3,33,-3.43603137347684,-1.42060282995736,-4.07369426510948,-0.46164817167852
3,34,-4.07369426510948,-0.46164817167852,-4.7351066941909,0.598800129115359
3,35,-4.7351066941909,0.598800129115359,-5.28401126605015,1.71980404123699
3,36,-5.28401126605015,1.71980404123699,-5.88886548000299,2.80310334422924
3,37,-5.88886548000299,2.80310334422924,-6.62097046799582,3.686152202762
3,38,-6.62097046799582,3.686152202762,-7.63123711953117,3.92294175657625
3,39,-7.63123711953117,3.92294175657625,-8.92207715718756,3.88782769695262
4,1,0,0,-0.00608078151340949,-0.000155229462980784
4,2,-0.00608078151340949,-0.000155229462980784,-0.00821654711387296,0.0062038982523488
4,3,-0.00821654711387296,0.0062038982523488,0.00549197638552739,0.0103362563523163
4,4,0.00549197638552739,0.0103362563523163,0.01313577473354,0.00724233540715312
4,5,0.01313577473354,0.00724233540715312,0.121273004727854,-0.157409841891408
4,6,0.121273004727854,-0.157409841891408,0.222505082917459,-0.457418285681602
4,7,0.222505082917459,-0.457418285681602,0.272580297354282,-1.27231795613135
4,8,0.272580297354282,-1.27231795613135,0.290720646223165,-2.28570481599431
4,9,0.290720646223165,-2.28570481599431,0.361484375836312,-3.30547758213942
4,10,0.361484375836312,-3.30547758213942,0.298144612427793,-3.56216041049253
4,11,0.298144612427793,-3.56216041049253,0.371419061467108,-3.69464759899762
4,12,0.371419061467108,-3.69464759899762,0.310643359057055,-3.71034199279174
4,13,0.310643359057055,-3.71034199279174,0.407272110490849,-3.72695176089205
4,14,0.407272110490849,-3.72695176089205,0.40812320545863,-3.72808120206175
4,15,0.40812320545863,-3.72808120206175,0.419588902980648,-3.73272208347949
4,16,0.419588902980648,-3.73272208347949,0.421028803076313,-3.74403255153853
4,17,0.421028803076313,-3.74403255153853,0.422714936649855,-3.73922038429578
4,18,0.422714936649855,-3.73922038429578,0.417897435249878,-3.67290453641414
4,19,0.417897435249878,-3.67290453641414,0.4284424781988,-3.58350206402548
4,20,0.4284424781988,-3.58350206402548,0.333002005335231,-3.71651377832004
4,21,0.333002005335231,-3.71651377832004,0.322729974430998,-3.73930600026312
4,22,0.322729974430998,-3.73930600026312,0.340014163626529,-3.75284323793752
4,23,0.340014163626529,-3.75284323793752,0.312720233366665,-3.75304663648656
4,24,0.312720233366665,-3.75304663648656,0.309331909857561,-3.75559992138991
4,25,0.309331909857561,-3.75559992138991,0.292277897777887,-3.71886899883157
4,26,0.292277897777887,-3.71886899883157,0.291426802810106,-3.71773955766187
4,27,0.291426802810106,-3.71773955766187,0.285918770062559,-3.72100476443203
4,28,0.285918770062559,-3.72100476443203,0.286057943163518,-3.7200144963633
4,29,0.286057943163518,-3.7200144963633,0.287203440695241,-3.72623445097766
4,30,0.287203440695241,-3.72623445097766,0.287808302185146,-3.74348652744915
4,31,0.287808302185146,-3.74348652744915,0.250178115572965,-3.73819794961267
4,32,0.250178115572965,-3.73819794961267,-0.487737547307277,-3.68599187260996
4,33,-0.487737547307277,-3.68599187260996,-1.6370480882705,-3.75874680667505
4,34,-1.6370480882705,-3.75874680667505,-2.88612947069875,-3.80132262224139
4,35,-2.88612947069875,-3.80132262224139,-4.13139962226745,-3.71618596966411
4,36,-4.13139962226745,-3.71618596966411,-5.37199144553713,-3.69835543303721
4,37,-5.37199144553713,-3.69835543303721,-6.50278668380578,-3.89085252160992
4,38,-6.50278668380578,-3.89085252160992,-7.21298577852737,-4.64737432952865
4,39,-7.21298577852737,-4.64737432952865,-7.8279961296915,-5.78283162417297
5,1,0,0,-0.00290595809834757,-0.0053437259969658
5,2,-0.00290595809834757,-0.0053437259969658,-0.00948100704596442,-0.0040137894058313
5,3,-0.00948100704596442,-0.0040137894058313,-0.00620547238837051,0.00992431924300911
5,4,-0.00620547238837051,0.00992431924300911,0.000295840921447884,0.014997082321212
5,5,0.000295840921447884,0.014997082321212,0.196957424247579,0.0263205819418878
5,6,0.196957424247579,0.0263205819418878,0.507388397014524,-0.0360140885631185
5,7,0.507388397014524,-0.0360140885631185,1.23814982037798,-0.400097515985748
5,8,1.23814982037798,-0.400097515985748,2.12483875931509,-0.891080942963264
5,9,2.12483875931509,-0.891080942963264,3.04336974569085,-1.3396841385243
5,10,3.04336974569085,-1.3396841385243,3.23399371405563,-1.52287939688233
5,11,3.23399371405563,-1.52287939688233,3.38536820949668,-1.52566545681852
5,12,3.38536820949668,-1.52566545681852,3.36857210201435,-1.58614595593553
5,13,3.36857210201435,-1.58614595593553,3.43127095885708,-1.51076788650804
5,14,3.43127095885708,-1.51076788650804,3.43267463108602,-1.51059553722976
5,15,3.43267463108602,-1.51059553722976,3.44242660105075,-1.50298639261246
5,16,3.44242660105075,-1.50298639261246,3.4529417037664,-1.50739463658022
5,17,3.4529417037664,-1.50739463658022,3.44961731147369,-1.50352831844999
5,18,3.44961731147369,-1.50352831844999,3.38977735183469,-1.47454247310431
5,19,3.38977735183469,-1.47454247310431,3.31762506105944,-1.42070896183222
5,20,3.31762506105944,-1.42070896183222,3.38509634820766,-1.56986869302855
5,21,3.38509634820766,-1.56986869302855,3.39969897596694,-1.59016064371161
5,22,3.39969897596694,-1.59016064371161,3.4200646622878,-1.58196071562166
5,23,3.4200646622878,-1.58196071562166,3.40659384546844,-1.60569965187035
5,24,3.40659384546844,-1.60569965187035,3.40711089330328,-1.60991066855715
5,25,3.40711089330328,-1.60991066855715,3.36677397522349,-1.60631441497542
5,26,3.36677397522349,-1.60631441497542,3.36537030299456,-1.6064867642537
5,27,3.36537030299456,-1.6064867642537,3.36544403863235,-1.61288946392304
5,28,3.36544403863235,-1.61288946392304,3.36465602787875,-1.61227380244771
5,29,3.36465602787875,-1.61227380244771,3.37061541535104,-1.61439174979245
5,30,3.37061541535104,-1.61439174979245,3.38585858258833,-1.62249396261217
5,31,3.38585858258833,-1.62249396261217,3.36246344652596,-1.65243837124923
5,32,3.36246344652596,-1.65243837124923,2.94829382616956,-2.26538904265259
5,33,2.94829382616956,-2.26538904265259,2.43664617683898,-3.29709863499653
5,34,2.43664617683898,-3.29709863499653,1.84897722349215,-4.40012275135675
5,35,1.84897722349215,-4.40012275135675,1.1526116437827,-5.4359900109011
5,36,1.1526116437827,-5.4359900109011,0.516874034465856,-6.50145877726645
5,37,0.516874034465856,-6.50145877726645,0.118183784190053,-7.57700472437193
5,38,0.118183784190053,-7.57700472437193,0.418251341003808,-8.57031608610491
5,39,0.418251341003808,-8.57031608610491,1.09408102749607,-9.67065932112558
