lid,aid,ninters
3018,1,7
3035,0,3
3035,1,3
3036,0,4
3036,1,3
3037,0,4
3037,1,3
3038,0,4
3038,1,4
3039,0,2
3039,1,4
3040,0,2
3040,1,4
3041,0,4
3041,1,4
3042,0,4
3042,1,8
3043,0,4
3043,1,4
3044,0,4
3044,1,3
3045,0,4
3045,1,3
3046,0,6
3046,1,4
3047,0,5
3047,1,2
3048,0,5
3048,1,2
3049,0,5
3049,1,6
3050,0,4
3050,1,6
3051,0,5
3051,1,8
3052,0,5
3052,1,8
3053,0,6
3053,1,8
3054,0,4
3054,1,8
3055,0,5
3055,1,8
3056,0,3
3056,1,6
3057,0,3
3057,1,6
3058,0,4
3058,1,5
3059,0,9
3059,1,6
3060,0,9
3060,1,6
3061,0,9
3061,1,6
3062,0,8
3062,1,7
3063,0,8
3063,1,7
3064,0,7
3064,1,10
3065,0,9
3065,1,5
3066,0,9
3066,1,5
3067,0,9
3067,1,14
3068,0,5
3068,1,14
3069,0,4
3069,1,16
3070,0,5
3070,1,16
3071,0,9
3071,1,14
3072,0,11
3072,1,14
3073,0,10
3073,1,15
3074,0,10
3074,1,15
3075,0,11
3075,1,12
3076,0,9
3076,1,5
3077,0,8
3077,1,4
3078,0,10
3078,1,4
3079,0,11
3079,1,3
3080,0,9
3080,1,10
3081,0,8
3081,1,9
3082,0,8
3082,1,12
3083,0,10
3083,1,14
3084,0,11
3084,1,12
3085,0,9
3085,1,10
3086,0,7
3086,1,9
3087,0,9
3087,1,10
3088,0,7
3088,1,10
3089,0,8
3089,1,10
3090,0,12
3090,1,9
3091,0,9
3091,1,5
3092,0,7
3092,1,10
3093,0,8
3093,1,10
3094,0,6
3094,1,8
3095,0,7
3095,1,8
3096,0,8
3096,1,9
3097,0,8
3097,1,11
3098,0,6
3098,1,8
3099,0,8
3099,1,9
3100,0,9
3100,1,10
3101,0,5
3101,1,4
3102,0,5
3102,1,4
3118,0,3
3118,1,3
3119,0,3
3119,1,3
3120,0,4
3120,1,3
3121,0,4
3121,1,3
3122,0,2
3122,1,8
3123,0,2
3123,1,4
3124,0,4
3124,1,4
3125,0,4
3125,1,2
3126,0,4
3126,1,2
3127,0,4
3128,0,4
3128,1,3
3129,0,5
3129,1,2
3130,0,4
3130,1,2
3131,0,4
3131,1,3
3132,0,5
3132,1,3
3133,0,5
3133,1,3
3134,0,6
3134,1,3
3135,0,7
3135,1,3
3136,0,7
3136,1,4
3137,0,8
3137,1,4
3138,0,6
3138,1,3
3139,0,7
3139,1,2
3140,0,5
3140,1,2
3141,0,3
3142,0,7
3142,1,2
3143,0,9
3143,1,2
3144,0,9
3144,1,3
3145,0,11
3145,1,4
3146,0,10
3146,1,4
3147,0,10
3147,1,5
3148,0,10
3148,1,7
3149,0,11
3149,1,8
3150,0,9
3150,1,7
3151,0,8
3151,1,9
3152,0,4
3152,1,9
3153,0,3
3153,1,13
3154,0,6
3154,1,13
3155,0,8
3155,1,8
3156,0,8
3156,1,9
3157,0,12
3157,1,11
3158,0,12
3158,1,3
3159,0,9
3159,1,5
3160,0,7
3160,1,5
3161,0,8
3161,1,3
3162,0,7
3162,1,4
3163,0,7
3163,1,6
3164,0,6
3164,1,8
3165,0,6
3165,1,5
3166,0,10
3166,1,8
3167,0,9
3167,1,8
3168,0,8
3168,1,6
3169,0,6
3169,1,4
3170,0,6
3170,1,6
3171,0,8
3171,1,6
3172,0,8
3172,1,6
3173,0,7
3173,1,5
3174,0,12
3174,1,6
3175,0,8
3175,1,3
3176,0,8
3176,1,8
3177,0,4
3177,1,9
3178,0,8
3178,1,7
3179,0,11
3179,1,6
3180,0,8
3180,1,8
3181,0,5
3181,1,9
3182,0,6
3182,1,11
3183,0,4
3183,1,7
3184,0,7
3184,1,8
3185,0,3
3185,1,6
3186,0,3
3186,1,4
3202,0,3
3202,1,3
3203,0,4
3203,1,3
3204,0,4
3204,1,3
3205,0,3
3205,1,4
3206,0,2
3206,1,4
3207,0,2
3207,1,4
3208,0,2
3208,1,4
3209,0,2
3209,1,5
3210,0,4
3210,1,2
3211,0,4
3211,1,2
3212,0,4
3212,1,2
3213,0,3
3213,1,2
3214,0,2
3214,1,2
3215,0,2
3215,1,2
3216,1,4
3217,0,2
3217,1,4
3218,0,3
3218,1,4
3219,0,3
3219,1,5
3220,0,3
3220,1,4
3221,0,4
3221,1,4
3222,0,4
3222,1,4
3223,0,4
3223,1,3
3224,0,3
3224,1,2
3225,0,4
3225,1,3
3226,0,4
3226,1,2
3227,0,7
3227,1,3
3228,0,9
3228,1,4
3229,0,9
3229,1,6
3230,0,6
3230,1,6
3231,0,7
3231,1,7
3232,0,8
3232,1,8
3233,0,5
3233,1,6
3234,0,6
3234,1,5
3235,0,7
3235,1,7
3236,0,4
3236,1,11
3237,1,13
3238,0,4
3238,1,12
3239,0,6
3239,1,10
3240,0,8
3240,1,11
3241,0,8
3241,1,10
3242,0,9
3242,1,6
3243,0,7
3243,1,5
3244,0,7
3244,1,3
3245,0,9
3245,1,4
3246,0,4
3246,1,8
3247,0,7
3247,1,8
3248,0,5
3248,1,8
3249,0,3
3249,1,11
3250,0,4
3250,1,11
3251,0,6
3251,1,9
3252,0,4
3252,1,6
3253,0,4
3253,1,3
3254,0,5
3254,1,6
3255,0,6
3255,1,5
3256,0,5
3256,1,7
3257,0,9
3257,1,6
3258,0,6
3258,1,3
3259,0,7
3259,1,8
3260,0,3
3260,1,9
3261,0,2
3261,1,6
3262,0,3
3262,1,7
3263,0,7
3263,1,12
3264,0,6
3264,1,10
3265,0,6
3265,1,7
3266,0,5
3266,1,6
3267,0,6
3267,1,7
3268,0,5
3268,1,6
3269,0,3
3269,1,5
3270,0,3
3270,1,4
3285,0,5
3285,1,3
3286,0,5
3286,1,3
3287,0,5
3287,1,3
3288,0,5
3288,1,3
3289,0,4
3289,1,8
3290,0,4
3290,1,4
3291,0,4
3291,1,4
3292,0,4
3292,1,2
3293,0,4
3293,1,2
3294,0,6
3294,1,2
3295,0,6
3295,1,2
3296,0,5
3296,1,2
3297,0,4
3297,1,2
3298,0,4
3298,1,2
3299,0,3
3299,1,2
3300,0,2
3300,1,2
3301,0,2
3301,1,2
3302,0,3
3302,1,2
3303,0,4
3303,1,3
3304,0,7
3304,1,3
3305,0,6
3305,1,5
3306,0,8
3306,1,5
3307,0,6
3307,1,5
3308,0,8
3308,1,4
3309,0,8
3309,1,4
3310,0,8
3310,1,5
3311,0,12
3311,1,7
3312,0,10
3312,1,4
3313,0,11
3313,1,7
3314,0,8
3314,1,8
3315,0,6
3315,1,7
3316,0,5
3316,1,7
3317,0,5
3317,1,7
3318,0,5
3318,1,3
3319,0,3
3319,1,5
3320,0,2
3320,1,8
3321,0,4
3321,1,8
3322,0,4
3322,1,9
3323,0,5
3323,1,7
3324,0,8
3324,1,6
3325,0,6
3325,1,3
3326,0,6
3327,0,4
3327,1,2
3328,0,5
3328,1,2
3329,0,7
3329,1,2
3330,0,5
3330,1,4
3331,0,6
3331,1,4
3332,0,6
3332,1,5
3333,0,3
3333,1,5
3334,0,11
3334,1,4
3335,0,6
3335,1,5
3336,0,5
3336,1,5
3337,0,9
3337,1,5
3338,0,6
3338,1,2
3339,0,6
3339,1,4
3340,0,9
3340,1,4
3341,0,9
3341,1,3
3342,0,5
3342,1,5
3343,0,6
3343,1,8
3344,0,4
3344,1,8
3345,0,4
3345,1,7
3346,0,6
3346,1,7
3347,0,6
3347,1,8
3348,0,7
3348,1,10
3349,0,6
3349,1,10
3350,0,4
3350,1,5
3351,0,2
3351,1,5
3352,0,8
3352,1,3
3353,0,3
3353,1,2
3354,0,3
3354,1,2
3369,0,2
3369,1,3
3370,0,3
3370,1,3
3371,0,4
3371,1,3
3372,0,3
3372,1,4
3373,0,4
3373,1,4
3374,0,4
3374,1,4
3375,0,4
3375,1,4
3376,0,4
3376,1,9
3377,0,4
3377,1,2
3378,0,6
3378,1,2
3379,0,6
3379,1,2
3380,0,5
3380,1,2
3381,0,4
3381,1,2
3382,0,4
3382,1,2
3383,0,3
3383,1,2
3384,0,3
3384,1,2
3385,0,5
3385,1,2
3386,0,4
3386,1,2
3387,0,4
3387,1,2
3388,0,6
3388,1,4
3389,0,8
3389,1,3
3390,0,9
3390,1,4
3391,0,6
3391,1,3
3392,0,5
3392,1,3
3393,0,4
3393,1,6
3394,0,6
3394,1,7
3395,0,8
3395,1,8
3396,0,9
3396,1,8
3397,0,9
3397,1,7
3398,0,10
3398,1,6
3399,0,8
3399,1,6
3400,0,3
3400,1,7
3401,0,3
3401,1,8
3402,0,2
3402,1,4
3403,1,6
3404,0,4
3404,1,5
3405,0,4
3405,1,7
3406,0,3
3406,1,9
3407,0,8
3407,1,8
3408,0,8
3408,1,3
3409,0,6
3409,1,3
3410,0,5
3410,1,2
3411,0,3
3412,0,4
3412,1,2
3413,0,4
3413,1,3
3414,0,4
3414,1,3
3415,0,5
3415,1,4
3416,0,3
3416,1,4
3417,0,4
3417,1,3
3418,0,11
3418,1,3
3419,0,7
3419,1,3
3420,0,7
3420,1,3
3421,0,10
3421,1,3
3422,0,9
3422,1,3
3423,0,9
3423,1,3
3424,0,7
3424,1,3
3425,0,7
3426,0,4
3426,1,6
3427,0,3
3427,1,6
3428,0,2
3428,1,5
3429,0,4
3429,1,5
3430,0,3
3430,1,7
3431,0,6
3431,1,5
3432,0,6
3432,1,5
3433,0,4
3433,1,5
3434,0,4
3434,1,2
3435,0,2
3435,1,3
3436,0,7
3436,1,2
3437,0,3
3437,1,2
3438,0,3
3438,1,3
3452,0,2
3452,1,3
3453,0,2
3453,1,3
3454,0,2
3454,1,3
3455,0,3
3455,1,3
3456,0,3
3456,1,10
3457,0,3
3457,1,4
3458,0,3
3458,1,4
3459,0,3
3459,1,2
3460,0,3
3460,1,2
3461,0,3
3461,1,2
3462,0,4
3462,1,2
3463,0,4
3463,1,2
3464,0,4
3464,1,2
3465,0,4
3465,1,2
3466,0,3
3466,1,2
3467,0,3
3467,1,2
3468,0,7
3468,1,2
3469,0,7
3469,1,2
3470,0,9
3470,1,2
3471,0,9
3471,1,2
3472,0,9
3472,1,2
3473,0,7
3473,1,2
3474,0,7
3474,1,4
3475,0,9
3475,1,4
3476,0,7
3476,1,4
3477,0,3
3477,1,7
3478,0,5
3478,1,11
3479,0,7
3479,1,11
3480,0,9
3480,1,10
3481,0,9
3481,1,10
3482,0,6
3482,1,8
3483,0,3
3483,1,8
3484,0,3
3484,1,6
3485,1,4
3486,0,2
3486,1,8
3487,0,3
3487,1,8
3488,0,2
3488,1,7
3489,0,4
3489,1,6
3490,0,3
3490,1,6
3491,0,6
3491,1,8
3492,0,4
3492,1,3
3493,0,4
3493,1,3
3494,0,4
3494,1,3
3495,0,4
3495,1,3
3496,0,4
3496,1,3
3497,0,4
3497,1,3
3498,0,3
3498,1,3
3499,0,4
3499,1,5
3500,0,3
3500,1,7
3501,0,7
3501,1,5
3502,0,9
3502,1,4
3503,0,6
3503,1,3
3504,0,7
3504,1,3
3505,0,12
3505,1,7
3506,0,6
3506,1,4
3507,0,6
3507,1,4
3508,0,7
3508,1,4
3509,0,5
3509,1,3
3510,0,3
3510,1,6
3511,0,2
3511,1,6
3512,0,2
3512,1,4
3513,0,2
3513,1,5
3514,0,2
3514,1,5
3515,0,4
3515,1,5
3516,0,4
3516,1,5
3517,0,4
3517,1,5
3518,0,2
3518,1,5
3519,0,3
3519,1,5
3520,0,7
3520,1,3
3521,0,3
3521,1,3
3522,0,3
3522,1,4
3536,0,2
3536,1,3
3537,0,2
3537,1,3
3538,0,2
3538,1,3
3539,0,2
3539,1,3
3540,0,2
3540,1,4
3541,0,2
3541,1,5
3542,0,2
3542,1,5
3543,0,2
3543,1,5
3544,0,2
3544,1,5
3545,0,2
3545,1,5
3546,0,3
3546,1,5
3547,0,3
3547,1,5
3548,0,3
3548,1,5
3549,0,2
3549,1,5
3550,0,2
3550,1,5
3551,0,5
3551,1,5
3552,0,6
3552,1,5
3553,0,7
3553,1,5
3554,0,6
3554,1,5
3555,0,7
3555,1,6
3556,0,10
3556,1,4
3557,0,9
3557,1,5
3558,0,7
3558,1,4
3559,0,9
3559,1,4
3560,0,5
3560,1,10
3561,0,5
3561,1,12
3562,0,5
3562,1,11
3563,0,6
3563,1,9
3564,0,10
3564,1,9
3565,0,9
3565,1,8
3566,0,6
3566,1,11
3567,0,3
3567,1,9
3568,0,3
3568,1,7
3569,1,9
3570,0,2
3570,1,11
3571,0,2
3571,1,8
3572,0,2
3572,1,5
3573,0,3
3573,1,7
3574,0,4
3574,1,7
3575,0,5
3575,1,5
3576,0,3
3576,1,5
3577,0,2
3577,1,5
3578,1,5
3579,1,5
3580,1,5
3581,1,5
3582,1,5
3583,1,5
3584,0,4
3584,1,5
3585,0,4
3585,1,5
3586,0,7
3586,1,5
3587,0,5
3587,1,5
3588,0,6
3588,1,5
3589,0,10
3589,1,9
3590,0,6
3590,1,7
3591,0,6
3591,1,6
3592,0,5
3592,1,6
3593,0,2
3593,1,10
3594,0,3
3594,1,8
3595,0,2
3595,1,5
3596,0,2
3596,1,7
3597,1,7
3598,0,2
3598,1,5
3599,0,4
3599,1,5
3600,0,4
3600,1,5
3601,0,4
3601,1,5
3602,0,3
3602,1,5
3603,0,3
3603,1,5
3604,0,7
3604,1,5
3605,0,3
3605,1,5
3606,0,3
3606,1,5
3619,0,2
3619,1,3
3620,0,2
3620,1,3
3621,0,2
3621,1,3
3622,0,2
3622,1,3
3623,0,2
3623,1,3
3624,0,2
3624,1,3
3625,0,2
3625,1,3
3626,0,2
3626,1,5
3627,0,2
3627,1,5
3628,0,2
3628,1,5
3629,0,2
3629,1,5
3630,0,2
3630,1,5
3631,0,2
3631,1,5
3632,0,2
3632,1,5
3633,0,2
3633,1,5
3634,1,5
3635,0,5
3635,1,5
3636,0,8
3636,1,5
3637,0,10
3637,1,5
3638,0,11
3638,1,5
3639,0,7
3639,1,6
3640,0,7
3640,1,6
3641,0,9
3641,1,9
3642,0,7
3642,1,7
3643,0,9
3643,1,9
3644,0,8
3644,1,11
3645,0,8
3645,1,13
3646,0,7
3646,1,17
3647,0,6
3647,1,11
3648,0,9
3648,1,8
3649,0,9
3649,1,9
3650,0,5
3650,1,9
3651,0,7
3651,1,9
3652,0,7
3652,1,9
3653,0,5
3653,1,11
3654,0,5
3654,1,11
3655,0,6
3655,1,7
3656,0,7
3656,1,7
3657,0,9
3657,1,7
3658,0,7
3658,1,5
3659,0,6
3659,1,5
3660,0,6
3660,1,5
3661,0,5
3661,1,5
3662,0,5
3662,1,5
3663,0,5
3663,1,5
3664,0,5
3664,1,5
3665,0,5
3665,1,5
3666,0,5
3666,1,5
3667,0,5
3667,1,5
3668,0,8
3668,1,5
3669,0,8
3669,1,5
3670,0,5
3670,1,5
3671,0,9
3671,1,5
3672,0,9
3672,1,5
3673,0,7
3673,1,9
3674,0,7
3674,1,7
3675,0,7
3675,1,7
3676,0,7
3676,1,10
3677,0,5
3677,1,11
3678,0,5
3678,1,9
3679,0,5
3679,1,13
3680,0,5
3680,1,7
3681,0,6
3681,1,7
3682,0,6
3682,1,5
3683,0,8
3683,1,5
3684,0,8
3684,1,5
3685,0,6
3685,1,5
3686,0,7
3686,1,5
3687,0,7
3687,1,5
3688,0,9
3688,1,5
3689,0,3
3689,1,5
3690,0,3
3690,1,5
3703,0,6
3703,1,3
3704,0,6
3704,1,3
3705,0,6
3705,1,3
3706,0,6
3706,1,3
3707,0,6
3707,1,3
3708,0,6
3708,1,3
3709,0,6
3709,1,3
3710,0,6
3710,1,3
3711,0,6
3711,1,3
3712,0,6
3712,1,3
3713,0,6
3713,1,3
3714,0,6
3714,1,3
3715,0,6
3715,1,3
3716,0,6
3716,1,3
3717,0,5
3717,1,3
3718,0,8
3718,1,3
3719,0,11
3719,1,3
3720,0,10
3720,1,3
3721,0,13
3721,1,3
3722,0,16
3722,1,3
3723,0,12
3723,1,5
3724,0,12
3724,1,5
3725,0,10
3725,1,4
3726,0,10
3726,1,6
3727,0,11
3727,1,9
3728,0,14
3728,1,11
3729,0,12
3729,1,11
3730,0,9
3730,1,15
3731,0,11
3731,1,8
3732,0,11
3732,1,7
3733,0,11
3733,1,7
3734,0,9
3734,1,7
3735,0,9
3735,1,7
3736,0,11
3736,1,7
3737,0,9
3737,1,9
3738,0,9
3738,1,9
3739,0,9
3739,1,7
3740,0,9
3740,1,7
3741,0,9
3741,1,7
3742,0,9
3742,1,5
3743,0,9
3743,1,5
3744,0,9
3744,1,5
3745,0,9
3745,1,5
3746,0,9
3746,1,5
3747,0,9
3747,1,5
3748,0,9
3748,1,5
3749,0,9
3749,1,5
3750,0,9
3750,1,5
3751,0,12
3751,1,5
3752,0,12
3752,1,5
3753,0,11
3753,1,5
3754,0,11
3754,1,5
3755,0,11
3755,1,5
3756,0,11
3756,1,5
3757,0,11
3757,1,9
3758,0,9
3758,1,7
3759,0,9
3759,1,7
3760,0,11
3760,1,11
3761,0,9
3761,1,9
3762,0,9
3762,1,7
3763,0,9
3763,1,11
3764,0,9
3764,1,7
3765,0,9
3765,1,5
3766,0,9
3766,1,5
3767,0,10
3767,1,5
3768,0,10
3768,1,5
3769,0,11
3769,1,5
3770,0,11
3770,1,5
3771,0,11
3771,1,5
3772,0,5
3772,1,5
3773,0,5
3773,1,5
3774,0,5
3774,1,5
3786,0,5
3786,1,3
3787,0,5
3787,1,3
3788,0,5
3788,1,3
3789,0,5
3789,1,3
3790,0,5
3790,1,4
3791,0,5
3791,1,3
3792,0,5
3792,1,3
3793,0,5
3793,1,3
3794,0,5
3794,1,3
3795,0,5
3795,1,3
3796,0,5
3796,1,3
3797,0,5
3797,1,3
3798,0,6
3798,1,3
3799,0,6
3799,1,3
3800,0,7
3800,1,3
3801,0,7
3801,1,3
3802,0,9
3802,1,3
3803,0,11
3803,1,3
3804,0,13
3804,1,3
3805,0,13
3805,1,3
3806,0,12
3806,1,3
3807,0,9
3807,1,7
3808,0,9
3808,1,7
3809,0,9
3809,1,7
3810,0,9
3810,1,9
3811,0,9
3811,1,11
3812,0,11
3812,1,12
3813,0,11
3813,1,14
3814,0,9
3814,1,17
3815,0,9
3815,1,10
3816,0,9
3816,1,9
3817,0,7
3817,1,7
3818,0,7
3818,1,9
3819,0,7
3819,1,9
3820,0,7
3820,1,9
3821,0,7
3821,1,11
3822,0,7
3822,1,9
3823,0,7
3823,1,9
3824,0,7
3824,1,9
3825,0,7
3825,1,7
3826,0,7
3826,1,7
3827,0,7
3827,1,7
3828,0,7
3828,1,7
3829,0,7
3829,1,7
3830,0,7
3830,1,7
3831,0,7
3831,1,7
3832,0,7
3832,1,7
3833,0,9
3833,1,7
3834,0,9
3834,1,7
3835,0,9
3835,1,7
3836,0,11
3836,1,7
3837,0,9
3837,1,7
3838,0,9
3838,1,7
3839,0,9
3839,1,7
3840,0,7
3840,1,7
3841,0,7
3841,1,7
3842,0,7
3842,1,9
3843,0,7
3843,1,9
3844,0,7
3844,1,13
3845,0,7
3845,1,11
3846,0,7
3846,1,9
3847,0,7
3847,1,13
3848,0,7
3848,1,9
3849,0,7
3849,1,7
3850,0,7
3850,1,7
3851,0,9
3851,1,7
3852,0,9
3852,1,7
3853,0,9
3853,1,7
3854,0,9
3854,1,7
3855,0,7
3855,1,7
3856,0,3
3856,1,7
3857,0,3
3857,1,7
3858,0,3
3858,1,7
