"idx","x","z"
2037,-22.448,2.7
2038,-21.448,3.2
2120,-23.448,4.2
2121,-22.448,3.7
2122,-21.448,4.2
2123,-20.448,3.7
2204,-23.448,5.2
2205,-22.448,4.7
2206,-21.448,5.2
2207,-20.448,4.7
2287,-24.448,5.7
2288,-23.448,6.2
2289,-22.448,5.7
2290,-21.448,6.2
2291,-20.448,5.7
2373,-22.448,6.7
2374,-21.448,7.2
