bid,lid,aid,sid,x,z,hit1,hit2
351,1054,0,34,7.23796,-9.82,1,1
174,1054,1,7,2.18405,-8.7,1,1
353,1054,1,7,2.18405,-8.7,1,1
162,1054,1,9,1.76817,-7.04,1,1
173,1054,1,9,1.76817,-7.04,1,1
158,1054,1,32,1.94,-5.63824,1,1
166,1054,1,32,1.94,-5.63824,1,1
163,1054,1,34,3.44,-5.26608,1,1
347,1054,1,34,3.44,-5.26608,1,1
348,1054,1,35,5.44092,-4.86,1,1
186,1054,1,37,7.08,-4.54875,1,1
172,1054,2,32,-1.11072,-8.7,1,1
353,1054,2,32,-1.11072,-8.7,1,1
161,1054,2,35,-0.84,-5.53547,1,1
168,1054,2,35,-0.84,-5.53547,1,1
160,1054,2,36,-0.704467,-4.74,1,1
355,1054,3,6,2.57,-9.8,1,1
2,1054,3,7,2.56488,-9.82,1,1
2,1054,4,7,3.51792,-9.82,1,1
347,1054,4,7,3.44,-9.75806,1,1
351,1054,4,7,3.51791,-9.82,1,1
352,1054,4,7,3.44,-9.75806,1,1
2,1055,0,34,8.23796,-9.82,1,1
351,1055,0,34,8.23796,-9.82,1,1
347,1055,1,5,3.44,-9.21019,1,1
352,1055,1,5,3.44,-9.21019,1,1
174,1055,1,7,3.18405,-8.7,1,1
353,1055,1,7,3.18405,-8.7,1,1
167,1055,1,9,2.76817,-7.04,1,1
173,1055,1,9,2.76817,-7.04,1,1
163,1055,1,33,3.44,-5.54358,1,1
347,1055,1,33,3.44,-5.54358,1,1
348,1055,1,35,6.44092,-4.86,1,1
186,1055,1,36,7.08,-4.75478,1,1
347,1055,2,5,3.44,-9.37462,1,1
352,1055,2,5,3.44,-9.37463,1,1
174,1055,2,32,-0.110716,-8.7,1,1
353,1055,2,32,-0.110716,-8.7,1,1
162,1055,2,34,0.00187675,-7.04,1,1
173,1055,2,34,0.00187676,-7.04,1,1
143,1055,2,37,0.404024,-3.08,1,1
146,1055,2,38,-0,-2.00666,1,1
2,1055,3,7,3.56488,-9.82,1,1
351,1055,3,7,3.56488,-9.82,1,1
2,1055,4,7,4.51791,-9.82,1,1
351,1055,4,7,4.51791,-9.82,1,1
2,1056,0,34,9.23796,-9.82,1,1
351,1056,0,34,9.23796,-9.82,1,1
163,1056,1,11,3.44,-5.78574,1,1
347,1056,1,11,3.44,-5.78574,1,1
163,1056,1,12,3.44,-5.75362,1,1
347,1056,1,12,3.44,-5.75362,1,1
163,1056,1,13,3.44,-5.73677,1,1
347,1056,1,13,3.44,-5.73676,1,1
163,1056,1,20,3.44,-5.7649,1,1
347,1056,1,20,3.44,-5.7649,1,1
163,1056,1,22,3.44,-5.70027,1,1
347,1056,1,22,3.44,-5.70027,1,1
163,1056,1,23,3.44,-5.69967,1,1
347,1056,1,23,3.44,-5.69967,1,1
182,1056,1,35,7.44092,-4.86,1,1
348,1056,1,35,7.44092,-4.86,1,1
347,1056,2,7,3.44,-9.44598,1,1
352,1056,2,7,3.44,-9.44598,1,1
174,1056,2,32,0.889284,-8.7,1,1
353,1056,2,32,0.889284,-8.7,1,1
162,1056,2,34,1.00188,-7.04,1,1
173,1056,2,34,1.00188,-7.04,1,1
159,1056,2,36,1.29553,-4.74,1,1
153,1056,2,37,1.4053,-3.1,1,1
144,1056,2,38,1.1,-2.12248,1,1
157,1056,2,38,1.08,-2.09932,1,1
146,1056,2,39,-0,-1.17164,1,1
2,1056,3,7,4.56488,-9.82,1,1
351,1056,3,7,4.56488,-9.82,1,1
2,1056,4,7,5.51791,-9.82,1,1
351,1056,4,7,5.51791,-9.82,1,1
2,1057,0,34,10.238,-9.82,1,1
351,1057,0,34,10.238,-9.82,1,1
182,1057,1,35,8.44092,-4.86,1,1
348,1057,1,35,8.44092,-4.86,1,1
347,1057,2,8,3.44,-9.36688,1,1
352,1057,2,8,3.44,-9.36688,1,1
174,1057,2,32,1.88928,-8.7,1,1
353,1057,2,32,1.88928,-8.7,1,1
167,1057,2,34,2.00188,-7.04,1,1
173,1057,2,34,2.00188,-7.04,1,1
153,1057,2,37,2.4053,-3.1,1,1
134,1057,2,39,1.24551,-1.34,1,1
138,1057,2,39,1.1,-1.24021,1,1
144,1057,2,39,1.1,-1.24021,1,1
156,1057,2,39,1.24551,-1.34,1,1
2,1057,3,7,5.56488,-9.82,1,1
351,1057,3,7,5.56488,-9.82,1,1
2,1057,4,7,6.51791,-9.82,1,1
351,1057,4,7,6.51791,-9.82,1,1
2,1058,0,34,11.238,-9.82,1,1
351,1058,0,34,11.238,-9.82,1,1
182,1058,1,35,9.44092,-4.86,1,1
348,1058,1,35,9.44092,-4.86,1,1
7,1058,1,38,12.22,-3.95012,1,1
184,1058,1,38,12.22,-3.95012,1,1
347,1058,2,9,3.44,-9.32155,1,1
352,1058,2,9,3.44,-9.32155,1,1
174,1058,2,32,2.88928,-8.7,1,1
353,1058,2,32,2.88928,-8.7,1,1
167,1058,2,34,3.00188,-7.04,1,1
173,1058,2,34,3.00188,-7.04,1,1
164,1058,2,35,3.28501,-4.82,1,1
153,1058,2,37,3.4053,-3.1,1,1
134,1058,2,39,2.24551,-1.34,1,1
156,1058,2,39,2.24551,-1.34,1,1
2,1058,3,7,6.56488,-9.82,1,1
351,1058,3,7,6.56488,-9.82,1,1
2,1058,4,7,7.51791,-9.82,1,1
351,1058,4,7,7.51791,-9.82,1,1
7,1059,0,34,12.22,-9.79121,1,1
350,1059,0,34,12.22,-9.79121,1,1
7,1059,1,37,12.22,-4.49315,1,1
184,1059,1,37,12.22,-4.49315,1,1
348,1059,2,35,4.27802,-4.86,1,1
147,1059,2,37,4.40402,-3.08,1,1
139,1059,2,38,3.83882,-1.82,1,1
142,1059,2,38,3.74,-1.70555,1,1
150,1059,2,38,3.83882,-1.82,1,1
155,1059,2,38,3.74,-1.70555,1,1
134,1059,2,39,3.24551,-1.34,1,1
156,1059,2,39,3.24551,-1.34,1,1
2,1059,3,7,7.56488,-9.82,1,1
351,1059,3,7,7.56488,-9.82,1,1
2,1059,4,7,8.51791,-9.82,1,1
351,1059,4,7,8.51791,-9.82,1,1
7,1060,0,33,12.22,-8.22824,1,1
350,1060,0,33,12.22,-8.22825,1,1
183,1060,1,35,11.4409,-4.86,1,1
349,1060,1,35,11.4409,-4.86,1,1
7,1060,1,36,12.22,-4.72712,1,1
184,1060,1,36,12.22,-4.72712,1,1
348,1060,2,35,5.27802,-4.86,1,1
139,1060,2,38,4.83882,-1.82,1,1
149,1060,2,38,5.1,-2.12248,1,1
150,1060,2,38,4.83882,-1.82,1,1
135,1060,2,39,3.74,-0.993331,1,1
142,1060,2,39,3.74,-0.993331,1,1
2,1060,3,7,8.56488,-9.82,1,1
351,1060,3,7,8.56488,-9.82,1,1
2,1060,4,7,9.51791,-9.82,1,1
351,1060,4,7,9.51791,-9.82,1,1
7,1061,0,9,12.22,-7.34356,1,1
350,1061,0,9,12.22,-7.34356,1,1
7,1061,1,35,12.22,-4.8914,1,1
350,1061,1,35,12.22,-4.8914,1,1
348,1061,2,35,6.27802,-4.86,1,1
140,1061,2,39,5.1,-1.24021,1,1
2,1061,3,7,9.56488,-9.82,1,1
351,1061,3,7,9.56488,-9.82,1,1
2,1061,4,7,10.5179,-9.82,1,1
351,1061,4,7,10.5179,-9.82,1,1
7,1062,0,8,12.22,-8.00529,1,1
350,1062,0,8,12.22,-8.00529,1,1
7,1062,1,34,12.22,-5.0723,1,1
350,1062,1,34,12.22,-5.0723,1,1
182,1062,2,35,7.27802,-4.86,1,1
348,1062,2,35,7.27802,-4.86,1,1
186,1062,2,38,7.08,-2.09932,1,1
2,1062,3,7,10.5649,-9.82,1,1
351,1062,3,7,10.5649,-9.82,1,1
2,1062,4,7,11.5179,-9.82,1,1
351,1062,4,7,11.5179,-9.82,1,1
7,1063,0,7,12.22,-8.62486,1,1
350,1063,0,7,12.22,-8.62486,1,1
7,1063,1,33,12.22,-5.32547,1,1
350,1063,1,33,12.22,-5.32547,1,1
182,1063,2,35,8.27802,-4.86,1,1
348,1063,2,35,8.27802,-4.86,1,1
176,1063,2,38,7.84,-1.82136,1,1
2,1063,3,7,11.5649,-9.82,1,1
351,1063,3,7,11.5649,-9.82,1,1
7,1063,4,7,12.22,-9.58317,1,1
350,1063,4,7,12.22,-9.58317,1,1
2,1115,0,35,-15.2618,-9.82,1,1
332,1115,0,35,-15.2716,-9.8,1,1
33,1115,1,34,-19.3106,-4.20412,1,1
331,1115,1,34,-19.3202,-4.20651,1,1
1,1115,2,5,-20.5743,-8.38201,1,1
330,1115,2,5,-20.5385,-8.36353,1,1
1,1115,2,36,-23.5898,-2.78178,1,1
330,1115,2,36,-23.5829,-2.72418,1,1
1,1115,2,39,-24.9925,-0.176775,1,1
330,1115,2,39,-24.9379,-0.214192,1,1
1,1115,3,6,-20.418,-8.67224,1,1
330,1115,3,6,-20.4112,-8.59934,1,1
2,1115,4,9,-18.2907,-9.82,1,1
332,1115,4,9,-18.3163,-9.8,1,1
2,1116,0,35,-14.2618,-9.82,1,1
332,1116,0,35,-14.2716,-9.8,1,1
33,1116,1,33,-19.1791,-4.43708,1,1
331,1116,1,33,-19.1936,-4.44113,1,1
1,1116,2,7,-20.5394,-8.44688,1,1
330,1116,2,7,-20.4924,-8.44891,1,1
1,1116,2,35,-22.7924,-4.26277,1,1
330,1116,2,35,-22.7826,-4.20673,1,1
1,1116,3,8,-19.8118,-9.79806,1,1
330,1116,3,8,-19.7908,-9.7485,1,1
2,1116,4,9,-17.2907,-9.82,1,1
332,1116,4,9,-17.3163,-9.8,1,1
2,1117,0,35,-13.2618,-9.82,1,1
332,1117,0,35,-13.2716,-9.8,1,1
33,1117,1,32,-19.0652,-4.63897,1,1
331,1117,1,32,-19.0854,-4.64178,1,1
1,1117,2,8,-20.5836,-8.36483,1,1
330,1117,2,8,-20.5355,-8.36901,1,1
1,1117,2,34,-21.9792,-5.77288,1,1
330,1117,2,34,-21.9743,-5.70384,1,1
2,1117,3,8,-18.8211,-9.82,1,1
332,1117,3,8,-18.8126,-9.8,1,1
2,1117,4,9,-16.2907,-9.82,1,1
332,1117,4,9,-16.3163,-9.8,1,1
2,1118,0,35,-12.2618,-9.82,1,1
332,1118,0,35,-12.2716,-9.8,1,1
34,1118,1,11,-18.5563,-4.79,1,1
333,1118,1,11,-18.5476,-4.8,1,1
34,1118,1,18,-18.6216,-4.79,1,1
333,1118,1,19,-18.6199,-4.8,1,1
34,1118,1,20,-18.571,-4.79,1,1
333,1118,1,20,-18.5754,-4.8,1,1
1,1118,2,9,-20.6078,-8.31985,1,1
330,1118,2,9,-20.5612,-8.3215,1,1
1,1118,2,32,-21.0688,-7.4636,1,1
330,1118,2,33,-21.0614,-7.39496,1,1
39,1118,2,37,-20.6093,-1.87205,1,1
331,1118,2,37,-20.6133,-1.80994,1,1
39,1118,2,38,-21.2088,-0.764861,1,1
331,1118,2,38,-21.1244,-0.862638,1,1
2,1118,3,8,-17.8211,-9.82,1,1
332,1118,3,8,-17.8126,-9.8,1,1
2,1118,4,9,-15.2907,-9.82,1,1
332,1118,4,9,-15.3163,-9.8,1,1
2,1119,0,35,-11.2618,-9.82,1,1
332,1119,0,35,-11.2716,-9.8,1,1
34,1119,1,11,-17.5563,-4.79,1,1
333,1119,1,11,-17.5476,-4.8,1,1
34,1119,1,18,-17.6216,-4.79,1,1
333,1119,1,19,-17.6199,-4.8,1,1
34,1119,1,20,-17.571,-4.79,1,1
333,1119,1,20,-17.5754,-4.8,1,1
