"idx","x","z"
2037,-22.448,2.7
2120,-23.448,3.7
2121,-22.448,3.7
2122,-21.448,3.7
2123,-20.448,3.7
2204,-23.448,4.7
2205,-22.448,4.7
2206,-21.448,4.7
2207,-20.448,4.7
2287,-24.448,5.7
2288,-23.448,5.7
2289,-22.448,5.7
2290,-21.448,5.7
2291,-20.448,5.7
2372,-23.448,6.7
2373,-22.448,6.7
2374,-21.448,6.7
2458,-21.448,7.7
